# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC_off_x XC_Off_x_err XC_off_y XC_Off_y_err BA BA_err MA MA_err AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err 
11 SERPENS_MAIN_20170602_00041_450 2457906.8700578995 39.0 0.079 0.2478 -3.001155469101636 -1.7696639587172935 1.1354687751760573 0.03164829079371881 -4.0 2.0 -4.116564553527212 0.06176346060084138 1.6205197664749562 0.08504878926784333 1409653.3878835407 31599.5505042393 -23848.175298467075 1148.6077270851222 1529577.789055007 173002.49682229507 3.649642497732921 0.5261639151489923 4.813642797188174 1.0359447647731348 6.2338396160123155 0.35714193348770723
12 SERPENS_MAIN_20170721_00017_450 2457955.9226736017 61.0 0.098 0.3741 -0.4902133037734355 1.383439959812026 0.7960724946864988 0.02248653718957813 -10.0 21.0 -10.031794476220796 0.06539374389335675 20.46862036474033 0.08676699582668113 1915163.9596613625 60801.64813026089 -33300.38482607221 2210.0707472119648 2114365.3120091087 404218.5793572485 3.6359355926159846 0.8737875312229448 4.425839902393851 1.3192586161966011 2.72282911349728 0.9223018437408869
13 SERPENS_MAIN_20170810_00024_450 2457975.8875347003 55.0 0.081 0.2368 -0.48847801177824396 1.4325471164680692 0.7773088793656157 0.037592631536097335 -9.0 23.0 -8.966616713952078 0.05627308055268284 22.217842633737973 0.0741233715027378 1791220.424553275 31126.607912703636 -27144.072106942258 1131.416803029016 1868585.159751379 176713.35146065336 5.162477783366003 1.0187146721046805 4.254207679137254 0.6170179662781062 4.679979915864585 0.47320562226619917
14 SERPENS_MAIN_20170825_00016_450 2457990.6915393993 55.0 0.076 0.1413 -2.9720130134362814 2.654064402542966 1.0268119807872453 0.04073196600714224 1.0 4.0 1.12552029043934 0.06028395083709642 3.4869287167035736 0.07932314922196813 1474509.7099982663 20447.41232217877 -23775.57482007891 743.2401860832111 1576385.0317003701 66433.57890667322 3.8978302915015988 0.22527879046042823 4.876111875601524 0.3914388337150002 3.291390627586582 0.17395959977430195
15 SERPENS_MAIN_20170926_00016_450 2458022.783842601 48.0 0.065 0.1446 -0.5729075209074344 1.9106832173673811 1.0085229625089938 0.03190520481404959 -8.0 23.0 -8.316717369129947 0.06647908490537853 22.450824433769128 0.08662921512469916 1224611.637777564 17932.63069598034 -19743.728226127965 651.8307310991175 1300184.124517393 77940.22798974306 4.889116308332908 0.5565831219826557 3.9733158848582337 0.33378850751230055 1.7497742125573832 0.2727574811714606
16 SERPENS_MAIN_20180330_00039_450 2458208.083495401 53.0 0.079 0.2152 -1.1315689518821226 0.11188860999538086 0.9125598185649652 0.03375022981024704 1.0 3.0 1.2563750147155588 0.07978202346386244 2.7841655057791286 0.09649580862388453 1731758.6633902274 25500.12875620979 -26364.4409808944 926.9006803677663 1853837.6160168073 128064.06543553359 4.185430667012071 0.43572580306786646 4.683856565424337 0.5768605624554859 0.1454692628840913 0.5749194354909769
17 SERPENS_MAIN_20180425_00021_450 2458234.1558911987 62.0 0.061 0.08705 -0.8421276165710219 -3.2537955865615142 1.1617911703266892 0.022991761166270632 -8.0 22.0 -8.188073200570159 0.064675986911384 21.296751924584783 0.0794040121832267 1285300.2120297223 11881.097537110227 -18456.016564637182 431.8643793387813 1333554.8322980513 40569.43829036964 5.140929245234453 0.3217220666046735 4.542675117216016 0.2325577219022134 4.666424573672982 0.24624938502567922
18 SERPENS_MAIN_20180614_00029_450 2458283.877280101 55.0 0.093 0.2213 -2.1738074341050777 -0.7878231360759459 1.090295473311385 0.03143659061539693 1.0 3.0 0.8266622468292439 0.0780299440891461 2.7766463873671796 0.09984165830175916 1881119.3102566032 28358.67497774609 -25652.458701820462 1030.80557832033 1960690.0422225718 128163.50927323425 5.626014800597607 0.7947056106061172 4.341232178862078 0.4296579781297128 5.155697718414311 0.309937110809674
19 SERPENS_MAIN_20180910_00022_450 2458371.807847202 54.0 0.083 0.2234 1.9047999562932176 -0.01948972519555588 0.8912766509369706 0.023200209924484367 -8.0 23.0 -8.278083676294955 0.05487803074371129 22.581338823536043 0.06819834246409529 1836493.7699049513 25438.955980676288 -24824.60920954412 924.677114604534 1882615.442086782 133209.70525563313 4.642574425226121 0.5455830150399972 5.66614682150656 0.8927268274545637 3.53057799796445 0.44679631740968406
20 SERPENS_MAIN_20180917_00019_450 2458378.7663541995 63.0 0.094 0.2548 0.511253645659221 2.0603440667159187 0.9735056337575678 0.02401918405015237 -9.0 19.0 -9.101347480925142 0.05933955278996181 18.877590716446605 0.072250170962377 1430762.5094729483 31625.32612846354 -23062.926531716745 1149.544645731368 1514102.3196342047 199883.37798150798 4.6945219300361485 1.0756559534832462 4.145836565619867 0.8009745812950008 1.268802535016972 1.0586352820816747
21 SERPENS_MAIN_20181002_00010_450 2458393.7101273015 64.0 0.09 0.2423 1.5898634729613286 1.213334512258868 0.8277386185925023 0.03204881275814703 -6.0 19.0 -6.237708596970833 0.0703781953161437 18.607638377662056 0.0939382513651373 1912765.1938664007 27975.20120006287 -26488.93242342973 1016.8667514833508 1969527.8667649166 152604.01833664184 4.607930582318285 0.6082502377222234 5.4043458496776084 0.9254857752204373 3.263054775323295 0.513952710147545
22 SERPENS_MAIN_20190205_00071_450 2458520.173564799 35.0 0.062 0.162 0.5725654868627559 0.7465561407923538 1.2728234581699691 0.04130274936979068 -3.0 1.0 -2.6920904295178048 0.06676090237537656 0.5391474925033322 0.08224550316137746 1796590.4052424734 16922.429279057724 -24585.98260459741 615.111056812837 1844847.7771755992 74516.40594505047 4.728191317106695 0.33148391501026564 5.420197919300836 0.46986335085083597 0.2795837083695183 0.34357221625704293
23 SERPENS_MAIN_20190216_00036_450 2458531.1505903006 37.0 0.034 0.064 -0.3730097133533863 -0.08975994673510179 1.0843608545069983 0.022876307500879475 -4.0 1.0 -4.36240621230786 0.06262588497331183 0.3000665019129656 0.0763385967525029 1212892.2334131429 10220.38920472961 -16004.855616235876 371.49952585267687 1243540.8761647954 32251.07059693632 5.593166682541809 0.3252215574356627 4.785846067526522 0.21818275126108228 5.0114272429455085 0.2010688130312382
24 SERPENS_MAIN_20190317_00062_450 2458560.1232986003 52.0 0.049 0.07967 -1.709276482065847 3.3629908565608932 1.1044306663197387 0.030109828202766215 -1.0 1.0 -1.2523822988018196 0.08385801813081452 0.7360610450810441 0.10332311772992038 1163234.1406278915 10225.104495413616 -14645.867614844945 371.67091804017224 1187661.6208113017 32272.54041556468 5.900066458893888 0.37743954137565716 4.862448895581102 0.23277195311351884 5.122391738120926 0.19012816689143536
25 SERPENS_MAIN_20190325_00058_450 2458568.1048148014 56.0 0.085 0.1704 -1.374598006579453 1.1594063431698478 1.1883823812941279 0.031210467847255903 1.0 3.0 0.918472813643632 0.06580355894618242 2.708815176685164 0.07785889870023409 1513273.2261080528 19134.915982724026 -23318.236497300844 695.532432335717 1604301.018053296 80705.50095902226 4.892827329296476 0.42498524126036336 4.124231288459623 0.2934064139922499 2.0847990768497167 0.33030903028296216
26 SERPENS_MAIN_20190408_00053_450 2458582.010775499 35.0 0.068 0.2138 1.5163119268376022 1.1775457874860054 1.1956028086908288 0.027333218671690297 -3.0 1.0 -2.74227680207656 0.05989841987763713 0.8184925971847861 0.07558163249294358 1792515.5467583244 25527.80968899644 -26538.55201845355 927.9068525982956 1874689.7523646194 124336.3472047601 5.2059784676316685 0.7072473498996725 4.281134521866565 0.4331805732768439 4.95491469460615 0.3542253045842528
27 SERPENS_MAIN_20190507_00052_450 2458611.019340299 65.0 0.087 0.1403 -1.2853688632128177 -1.415512481572246 1.3665518794137943 0.054842110391458754 -1.0 12.0 -1.1474750834627798 0.07332744365622615 12.02842895440034 0.08277409664718338 1453250.9863150078 16096.345654197421 -22276.9982373938 585.0838571460903 1533266.1762476168 60360.22891470214 4.884000791529358 0.31927250040711364 4.241183732363369 0.23925252313126066 2.2562206288325957 0.33412948727293246
28 SERPENS_MAIN_20190711_00033_450 2458675.9218286984 68.0 0.058 0.08629 -2.445811133898541 -3.13000542423843 1.0052428820838488 0.024139196301595407 -4.0 22.0 -4.53049742420319 0.07130724820653561 21.741263230331754 0.09041538041699727 1224036.5155844754 12027.385505178552 -16858.767668144024 437.1817820887473 1263152.0087903927 36350.31936722683 4.560642153412177 0.2201257099859343 5.494127170458591 0.35981592065068757 3.2513747941914426 0.16339551530803773
29 SERPENS_MAIN_20190827_00011_450 2458722.6823611 54.0 0.095 0.3214 0.5340328095118815 1.5621213006278367 0.8574171048382441 0.02411653270697811 3.0 4.0 3.0864525831704555 0.08007213668672294 3.799121420232211 0.0912259773181705 1589149.365151307 41654.58368391226 -24777.29102423654 1514.0967406039235 1751539.3551003113 263685.1123194184 4.138534801751639 0.9423053199762489 4.1788530768532075 0.9648795935798785 3.123907602185458 13.452995513393185
30 SERPENS_MAIN_20191019_00014_450 2458775.7268171012 49.0 0.059 0.1496 0.06457894425332729 -0.3176336925698376 0.8027497732349398 0.005459492905943461 -9.0 25.0 -9.207920281686143 0.06178042996683951 24.308857117657624 0.07792634950563206 1517401.5715691627 17417.62364104621 -20956.062651415985 633.1108158005777 1554927.3446772113 82834.65308217295 4.628333429324019 0.41301087954026205 5.54082357712985 0.6510296968972055 3.451371212631434 0.3499624599391992
