# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err BA BA_err MA MA_err Covariance_div JCMT_Offset_x JCMT_offset_y XCorr_offset_x XCorr_offset_y BD BD_err MD MD_err
15 SERPENS_MAIN_20170602_00041_850 2457906.8700578995 39.0 0.079 0.01011 -3.001155469101636 -1.7696639587172935 1.0690494967013913 0.012877398228803464 31403.634357173818 190.34753438604704 -476.643524011681 12.568917720156891 -6.893097139745136e-07 -2.0 0.0 -2.127944022058159 -0.004320211023042475 1.0510910660313637 0.003467318255031108 -0.001741789375506013 0.00022895192381605327
16 SERPENS_MAIN_20170616_00025_850 2457921.0524884015 54.0 0.1 0.01061 -0.18477319673445639 3.4037069937512894 1.01435790999261 0.00324685543837283 30557.239350783235 173.74057393102342 -457.52366348142345 11.472336559380677 -6.370395643700456e-07 -5.0 17.0 -5.011045950715015 16.854488483209536 1.0221141964947005 0.0033332639322351575 -0.0013582842883570478 0.00022010013669959412
17 SERPENS_MAIN_20170705_00027_850 2457939.9728008993 59.0 0.112 0.0112 0.23574804730783402 2.6300930186069937 1.0121676911447361 0.007729410542156686 30015.76272513978 175.39306345596887 -468.105062339788 11.58145279718648 -7.8957812526623e-07 -6.0 17.0 -6.008460909858599 16.924106726606254 1.005295490325833 0.003710941013662631 -0.0022664579830745063 0.0002450387014137694
18 SERPENS_MAIN_20170721_00017_850 2457955.9226736017 60.0 0.099 0.01033 -0.4902133037734355 1.383439959812026 1.0226416430195615 0.001880563326072722 31168.083500747078 169.87424563043433 -467.60364191381365 11.217037349718865 -1.7365931255354463e-06 -6.0 17.0 -5.916030146134972 16.84528932725098 1.0426576878251081 0.005503456341284534 -0.0014192786226328025 0.00036340103933752056
19 SERPENS_MAIN_20170810_00024_850 2457975.8875347003 58.0 0.083 0.009289 -0.48847801177824396 1.4325471164680692 1.0284669305395888 0.008179075895256823 31038.0809149688 173.60571318879855 -458.84418771140867 11.463431569090847 -9.644191548231052e-07 -6.0 18.0 -5.98670637557575 17.733429063149856 1.0379845029846384 0.004101280024408002 -0.0010972539409827438 0.0002708133331194877
20 SERPENS_MAIN_20170825_00016_850 2457990.6915393993 56.0 0.076 0.009021 -2.9720130134362814 2.654064402542966 1.1021902108302246 0.007516309427721522 30935.161868546318 176.65493861645237 -472.96669560979274 11.664776234751216 -1.2065027849010744e-07 3.0 2.0 3.106213507088853 1.9560588922930435 1.0355275336154215 0.0014506099587296502 -0.0018783450916433075 9.578583609113471e-05
21 SERPENS_MAIN_20170912_00022_850 2458008.794652801 55.0 0.102 0.01022 -4.530996879329048 1.9593770158287886 1.0974089099325037 0.014955732331405049 29747.320971468514 178.1644465254219 -466.7720662261524 11.764451210458422 -2.312134421602884e-07 -7.0 17.0 -7.134555789555179 16.937959637750254 0.9964377424601139 0.00200813556987297 -0.0023926571721519796 0.0001326000445083151
22 SERPENS_MAIN_20170926_00016_850 2458022.783842601 50.0 0.066 0.009253 -0.5729075209074344 1.9106832173673811 1.0863427403918557 0.006375772536623708 29213.542489047355 182.62936195624204 -459.4746175178707 12.059275865129711 -3.5094652823778344e-07 -5.0 18.0 -5.141720444059587 17.81222050446047 0.9786846894042402 0.0024740414150479623 -0.0024102974783846154 0.0001633644694017938
23 SERPENS_MAIN_20171018_00014_850 2458044.697268501 58.0 0.099 0.01105 -1.4303175074474939 0.981917670479987 1.0072178152470819 0.01635217623962752 30779.470774280573 181.15593409457753 -459.5511128224696 11.96198323631558 -3.051488672262749e-07 -6.0 18.0 -6.032109701280149 17.953516899612254 1.029297813738066 0.002306972246355731 -0.0012972984429773238 0.00015233265799029358
24 SERPENS_MAIN_20171108_00011_850 2458065.703692101 36.0 0.081 0.01241 0.0710553316790857 -0.523359671217312 0.9239727185281958 0.018023758351687805 32785.440751006194 184.66294372600927 -507.20011810736287 12.193556080509252 -9.876124161027826e-08 1.0 -1.0 1.0226813940390969 -1.059305054624474 1.0979541713025307 0.0013124409230344527 -0.0022929526862489613 8.666233790957961e-05
25 SERPENS_MAIN_20180310_00044_850 2458188.114965301 46.0 0.092 0.01085 1.9659614690256015 2.975572785412183 0.9945159072821935 0.004367186076046343 32957.35733060044 161.53152909873995 -505.6035155887205 10.666156021930457 -1.100543426786413e-07 1.0 2.0 1.0872334034120854 2.1768756065743844 1.1032245307937998 0.001385447509857516 -0.0020651615993514663 9.148307034832861e-05
26 SERPENS_MAIN_20180330_00039_850 2458208.083495401 53.0 0.078 0.009778 -1.1315689518821226 0.11188860999538086 1.0370948694561686 0.00970476136539694 31519.254500856558 177.7301639346405 -502.7866475844356 11.735774902855795 -1.021221773483254e-06 -5.0 17.0 -5.076384706055848 16.789355396283383 1.0564076472565886 0.004220331161797308 -0.0029334125384070653 0.0002786744469731803
27 SERPENS_MAIN_20180425_00021_850 2458234.1558911987 63.0 0.064 0.008969 -0.8421276165710219 -3.2537955865615142 1.1402509528415707 0.011613313119822392 34046.18304713857 202.42893193011255 -451.26766699357904 13.366669602367457 -5.201801723345868e-07 2.0 2.0 1.8989338214109637 2.152353981930702 1.1352121658052354 0.0030120584618833946 0.0013614391664700243 0.00019889049252643344
28 SERPENS_MAIN_20180614_00029_850 2458283.877280101 54.0 0.093 0.009702 -2.1738074341050777 -0.7878231360759459 1.031902197038378 0.014594653976374456 31753.63303982244 182.9223060953135 -461.6778766966333 12.078619592887177 -8.949804590411185e-08 -5.0 18.0 -5.0649525464331475 17.8797525965592 1.0609414102864339 0.0012493764817691033 -0.0007136145616961631 8.249808427316652e-05
29 SERPENS_MAIN_20180708_00023_850 2458307.7979050986 49.0 0.1 0.01107 0.3501098789666659 -1.922187289299212 0.9992424656803479 0.012254872492221304 31426.766981645982 172.92576148509872 -486.48012901782437 11.41853326524343 -9.378962040002943e-07 -5.0 16.0 -4.988606226051985 16.078770022778826 1.0522713459992041 0.004044491025963946 -0.0021832347489363357 0.0002670634902856332
30 SERPENS_MAIN_20180910_00022_850 2458371.807847202 56.0 0.084 0.009402 1.9047999562932176 -0.01948972519555588 1.0208690291111107 0.005719324308346787 31054.437720989412 175.35157571225358 -457.34810390061017 11.578713341362715 -3.329313458928044e-07 -3.0 15.0 -3.022782818510933 14.91607839537184 1.037921851488163 0.0024097046669061266 -0.0009789457282332967 0.00015911622874393634
31 SERPENS_MAIN_20180917_00019_850 2458378.7663541995 61.0 0.093 0.009358 0.511253645659221 2.0603440667159187 1.0461095872620656 0.00455854726172142 31812.000629893177 159.5009841148944 -431.5246080284652 10.532076251416623 -1.777441426242678e-07 -5.0 18.0 -4.733697277547918 17.786932901546038 1.0608046410765213 0.0017606951391119742 0.0008393882761184024 0.00011626118624456346
32 SERPENS_MAIN_20181002_00010_850 2458393.7101273015 66.0 0.088 0.009415 1.5898634729613286 1.213334512258868 1.0544453680955925 0.008932261230097346 34966.57767795092 189.63789623256008 -461.0112194025266 12.52205929739693 -4.133071829519301e-07 -4.0 18.0 -3.8825238879190636 18.12900923741202 1.165392237254828 0.002684868324719175 0.0015565805367415914 0.000177285646303455
33 SERPENS_MAIN_20181023_00012_850 2458414.7415394 40.0 0.099 0.01219 -1.0459678423573897 -2.3990435743094896 0.986770971710552 0.007380806267527172 32277.976541898468 163.94567435113652 -465.34666570389527 10.825565350539023 -1.8286870186783105e-08 -1.0 -1.0 -0.8977183228492436 -0.8760902986185215 1.0786585940966527 0.0005647499565585137 -0.000557770214921316 3.729123651968523e-05
34 SERPENS_MAIN_20181102_00011_850 2458424.713460598 42.0 0.108 0.01438 0.09750642720414099 -0.28151385073535984 0.9169204225858513 0.011503840419328863 31608.307727480285 171.89843554741884 -476.50752169059257 11.350697529270457 -4.97712312359424e-08 -2.0 -1.0 -2.280296841244791 -0.9545832373510166 1.0576700597353916 0.0009316991317106246 -0.0015854639876220489 6.152141570753583e-05
35 SERPENS_MAIN_20190205_00071_850 2458520.173564799 34.0 0.062 0.009652 0.5725654868627559 0.7465561407923538 1.1111717627397073 0.006946143170971714 31893.04953570261 186.95056912479782 -463.9517201834092 12.344611357135342 -2.418532935162402e-07 0.0 -1.0 0.061267147942174915 -0.9125878316960723 1.0662112626559805 0.0020538208433505123 -0.0007781896958838352 0.00013561667697318907
36 SERPENS_MAIN_20190216_00036_850 2458531.1505903006 37.0 0.034 0.00898 -0.3730097133533863 -0.08975994673510179 1.1114075843501063 0.005981110781412121 31747.46201902012 172.54894815814828 -462.08602685386677 11.393651871825838 -5.6772480588645416e-08 2.0 1.0 2.121743154300617 1.2334032900592717 1.0611688440586764 0.000995074153002181 -0.0007669870982823318 6.57061553193459e-05
37 SERPENS_MAIN_20190226_00065_850 2458541.1382060014 42.0 0.08 0.01073 -0.3646576352459071 1.8160713423253139 1.0462934034452902 0.008420562664253999 31338.058805971297 183.98872790762556 -459.3207807337953 12.149036761776598 -1.3998291759275665e-07 1.0 1.0 0.943423615408193 1.119133561332859 1.0477214044569934 0.0015625143797795076 -0.0009234703729008586 0.00010317504425260649
38 SERPENS_MAIN_20190310_00065_850 2458553.140810199 54.0 0.111 0.01286 -2.2677615015722683 3.160407701562873 0.9700442616863494 0.011825288735824216 31480.01065173617 169.65081412299446 -464.9560195544159 11.202283866630527 -8.590584689651966e-08 2.0 1.0 1.9396577047003234 1.0762258951464219 1.0527123179355016 0.0012240463530330393 -0.001098172051736901 8.0825517589137e-05
39 SERPENS_MAIN_20190317_00062_850 2458560.1232986003 52.0 0.049 0.01033 -1.709276482065847 3.3629908565608932 1.129373085089556 0.008764233816703921 31138.439401152526 174.10998919643353 -462.807246735102 11.496729738189881 -1.4210647573243404e-07 -1.0 -1.0 -0.8675146263121292 -0.8165564487484005 1.0416578436384878 0.001574321560857693 -0.0012469032473321207 0.00010395468442106357
40 SERPENS_MAIN_20190325_00058_850 2458568.1048148014 55.0 0.086 0.008588 -1.374598006579453 1.1594063431698478 1.1044698849938377 0.00711842335001588 31013.904289019894 155.56109686412321 -469.5976463985355 10.27191987282094 -1.9516626307713748e-07 2.0 8.0 1.8089564010825825 8.273167413605961 1.037760108416289 0.0018449681161166003 -0.001636596314416927 0.00012182586400690714
41 SERPENS_MAIN_20190408_00053_850 2458582.010775499 37.0 0.069 0.01128 1.5163119268376022 1.1775457874860054 1.1000883162362354 0.010978553254253036 31221.85501601602 156.515551219864 -480.9587945655772 10.33494389118067 -1.556567904835046e-07 3.0 1.0 2.9820400813036088 1.2037959199698776 1.0452212134186178 0.0016476711457715251 -0.002052110651776795 0.00010879805988839914
42 SERPENS_MAIN_20190422_00050_850 2458596.0287846997 54.0 0.117 0.0114 -2.006932188021874 2.6305366709025084 1.0349403955064287 0.007312202485764966 32521.765212489718 192.89865033660146 -467.02487397416087 12.737371396984944 -5.327812692992332e-07 -4.0 17.0 -4.231242944468761 16.88673385121922 1.0865379427919084 0.0030483224346183873 -0.0004656292769344983 0.00020128509863162418
43 SERPENS_MAIN_20190507_00052_850 2458611.019340299 64.0 0.087 0.008613 -1.2853688632128177 -1.415512481572246 1.1589284987064195 0.0071548865294905365 30450.102433015814 163.42795986210197 -469.28266924457483 10.791380008009558 -6.328672162597749e-07 -3.0 17.0 -3.292515499919233 16.962507140437253 1.0192986231775634 0.003322330206133829 -0.0020022314533849617 0.0002193781829972443
44 SERPENS_MAIN_20190524_00047_850 2458627.9420948997 56.0 0.112 0.01091 0.6589429188150575 2.9621144826871504 1.0596261317463713 0.006535648355377495 31253.445522517974 151.72562858876074 -490.75318349942745 10.018658563773545 -3.02308601287265e-07 3.0 2.0 2.8851630016264096 2.130209194609307 1.046790684264137 0.0022962107346459525 -0.002503226507915548 0.0001516220568442263
45 SERPENS_MAIN_20190608_00047_850 2458643.1015856005 43.0 0.122 0.01389 0.9196929765051036 0.5696801431319454 0.9918103745372108 0.01019333397736521 31963.62778900746 195.10911711516735 -460.2419604421907 12.883331772253042 -2.1175362686989323e-07 -3.0 18.0 -3.036917613226592 17.91564863811061 1.06783053082934 0.001921772229974149 -0.0005138297623952237 0.00012689734174900944
46 SERPENS_MAIN_20190711_00033_850 2458675.9218286984 69.0 0.058 0.008294 -2.445811133898541 -3.13000542423843 1.1353974641359597 0.008764116722215996 31075.612129101253 171.6222914145669 -472.6322482190351 11.3324633410419 -1.5315460913983543e-07 -5.0 20.0 -5.024880087474003 19.79715669838842 1.0399388851635647 0.001634374347464253 -0.001749668631064738 0.0001079200553468131
