# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC5_offset_x XC5_Offset_x_err XC5_offset_y XC5_Offset_y_err XC7_offset_x XC7_Offset_x_err XC7_offset_y XC7_Offset_y_err XC9_offset_x XC9_Offset_x_err XC9_offset_y XC9_Offset_y_err XC11_offset_x XC11_Offset_x_err XC11_offset_y XC11_Offset_y_err BA5 BA5_err MA5 MA5_err BA7 BA7_err MA7 MA7_err BA9 BA9_err MA9 MA9_err BA11 BA11_err MA11 MA11_err AC5_amp AC5_amp_err AC5_sig_x AC5_sig_x_err AC5_sig_y AC5_sig_y_err AC5_theta AC5_theta_err AC7_amp AC7_amp_err AC7_sig_x AC7_sig_x_err AC7_sig_y AC7_sig_y_err AC7_theta AC7_theta_err AC9_amp AC9_amp_err AC9_sig_x AC9_sig_x_err AC9_sig_y AC9_sig_y_err AC9_theta AC9_theta_err AC11_amp AC11_amp_err AC11_sig_x AC11_sig_x_err AC11_sig_y AC11_sig_y_err AC11_theta AC11_theta_err
11 SERPENS_SOUTH_20170419_00036_850 2457862.9791087992 38.0 0.109 0.01508 1.630705175008826 1.5502892736184786 1.0152438701835182 0.008000117445261173 -5.0 -5.0 -4.91837820198748 -1.0 -5.017342951972296 -1.0 -4.920699408135988 0.06384120304955757 -5.007113912793955 0.1066011216933448 -4.919291466026294 0.07502875600796445 -4.992803764860696 0.12869055176271174 -4.916859477892956 0.096944085774664 -4.974908515783454 0.17034669194563065 20155.328679281396 102.4748715144674 -331.761315638583 38.73185939608634 20038.4735057735 101.96400479008511 -272.35912989237414 18.35561893380397 19871.58908563678 118.28804082647312 -234.3715349889226 12.893498633670154 19605.747407600124 124.74124444861063 -196.9516945506163 8.236841272585966 20092.785236267588 -1.0 5.264944960010342 -1.0 6.57458950786252 -1.0 0.025285914688419453 -1.0 19922.791644934252 234.04967986863105 5.571907616893107 0.3283190149784886 7.232396355729093 0.7085128493800605 6.271561524229897 0.13182497646158944 19714.326265898973 212.73374495387637 5.850499536456201 0.21694232914122374 7.808216066704534 0.5018015310614742 6.219187829860598 0.08005366595025452 19447.979924666237 257.1347301169096 8.416430915267759 0.523640192946817 6.123967017322827 0.21147509521954558 4.602240004522631 0.07223954340970733
12 SERPENS_SOUTH_20170518_00037_850 2457891.9439352006 49.0 0.042 0.01078 0.4518307818208163 4.3865085441942835 1.0846890959512878 0.01061005869730744 -3.0 -4.0 -2.9156593189395323 -1.0 -4.08425864305832 -1.0 -2.9121212541044486 0.06476928811887023 -4.07318349870684 0.10866814223112975 -2.9085620422022203 0.0774386395450967 -4.058543611809711 0.13331272265997723 -2.904746354695959 0.09965375950085482 -4.043428572697167 0.17550020771979466 19781.529035322365 112.46606259535797 -226.156487760044 42.5081749996565 19804.401979928207 106.62073593578943 -244.24647606568675 19.19392724819918 19712.777253815773 120.67884041741637 -225.88961010899538 13.154097762306 19485.3597879567 124.66095695017641 -194.25231474970934 8.231539930479068 19807.48352643366 -1.0 5.53100373037545 -1.0 7.383474862811131 -1.0 0.10036688722146803 -1.0 19770.0934602911 160.85979763727983 5.591721896529675 0.22936044089842073 7.401065446046441 0.5243521091946419 0.0449259899613149 0.0873228746356368 19586.07461301572 188.86122992999685 5.858269341475113 0.19482410319386687 7.9103973438198665 0.4667591219490272 6.269225962370692 0.06888616250049091 19349.154924973718 251.30019820862424 6.10454582772444 0.20645840362706258 8.415681908396081 0.5165945841200393 3.067862844072174 0.06913286134234908
13 SERPENS_SOUTH_20170616_00021_850 2457921.0154744983 59.0 0.104 0.01088 1.2417661393692039 2.996888724901893 0.9920760813369195 0.010648641917490945 -8.0 9.0 -7.932951827906635 -1.0 9.082608040203212 -1.0 -7.926532629557357 0.06188580192901016 9.066956913935599 0.1058762106847537 -7.918509266211771 0.07269093160002933 9.049520245314767 0.12712744155975822 -7.9103987802889435 0.09315280092695725 9.02931054520991 0.1661872872044316 21697.797785697116 122.56066855010573 -293.9732416628405 46.32357904388169 21641.875489114725 119.6201072753841 -272.8947850346062 21.534080469776953 21514.784971958597 138.3558232876584 -244.53822040037602 15.08090463520423 21257.309888600914 147.48629264934127 -208.22935827734537 9.738729312740007 21707.832376218998 -1.0 5.926290863781036 -1.0 6.097557824311406 -1.0 2.8809686175280476 -1.0 21561.761134767086 168.61574818639696 7.610641261300296 0.5400520244715535 5.592456829063002 0.2181481357982855 4.563602489013077 0.08223963641820034 21373.794532469372 180.1478330754163 8.133546055281958 0.4343010619762776 5.834191759085064 0.1661060021397012 1.4007006184995154 0.059049971647710066 21113.146056542937 240.5263803492028 6.085452668373953 0.1773052267374081 8.712963570037807 0.4903861701694156 2.94879650152826 0.05895836734628375
14 SERPENS_SOUTH_20170714_00011_850 2457948.974918999 49.0 0.104 0.01391 -0.5703542449267632 2.938889717618814 0.8466098550327467 0.012949511557370163 -9.0 13.0 -8.905504483744409 -1.0 12.952144767648662 -1.0 -8.889683968247226 0.05660790479534414 12.930490130201633 0.10001527024360742 -8.871163499769011 0.06682305123480363 12.90668078917048 0.12052024579687312 -8.849739933828943 0.08609770202597511 12.885215527563815 0.15800307440902311 23549.85482504832 138.16275513072378 -307.8820477094686 52.22061413708702 23494.715588571973 135.63207332788608 -284.4129635991193 24.41656312085642 23355.54924810123 155.5470534734911 -252.72260268174995 16.954762808554577 23095.26121343242 165.90244810725514 -215.62508150867652 10.954774111015663 23532.745049608176 -1.0 7.457609683300531 -1.0 5.439353441689111 -1.0 1.4260904616855168 -1.0 23393.55093930757 197.45064523183075 7.995736749245375 0.6721889440587939 5.699201689299721 0.24800543266991074 4.554215753518122 0.08627997744915587 23211.590345856122 179.76067213079457 5.927813338448007 0.15927774077338883 8.527392581406284 0.45707270393356964 6.109807256474706 0.05232826981447052 22956.462645058942 233.3701553602908 9.093879440912916 0.49453318621139475 6.175060530511576 0.16439124585055437 4.522249743046247 0.05091322957127087
15 SERPENS_SOUTH_20170812_00022_850 2457977.790381901 67.0 0.097 0.01007 1.6712785137979542 0.9367235443124333 1.0473443786315841 0.005037506390847985 -2.0 7.0 -1.8623323696223224 -1.0 7.110634290700915 -1.0 -1.8742668554812383 0.06688327450617962 7.105065344839488 0.1054402025452009 -1.887147353416509 0.07711467502108736 7.09943630162266 0.1252355270212286 -1.9005217080797365 0.0983904669742049 7.094208228646636 0.16427005988979404 21140.66143945819 81.29608075970576 -293.2942657449884 30.727028893094626 21074.08438090111 84.46671186862508 -264.1579408730883 15.20574584796302 20945.06532566451 101.78205122277978 -235.07546286480087 11.09433144106218 20703.80125711156 113.78820799705873 -201.4082299669395 7.51359683713293 21120.425229755252 -1.0 5.561040623819586 -1.0 6.748193046932901 -1.0 3.054007767553493 -1.0 20991.44440915985 166.40077738685315 5.803933653856952 0.24722519190921802 7.275242729120636 0.4809172118341184 6.15867331827452 0.11166152536870613 20807.9738521751 183.10523057273562 7.791307281900652 0.40007984429638166 6.035271463188605 0.19107438472902635 1.4051015356005272 0.07970336223003811 20551.05246528877 241.584223436394 6.279650595618053 0.19912315775317765 8.385005967751638 0.4514548747027286 2.937168568772956 0.07596256607571329
16 SERPENS_SOUTH_20170912_00018_850 2458008.7566782013 65.0 0.101 0.009999 -0.10850260395498183 0.7522979083415127 1.0802146580654417 0.019553217962651234 -7.0 11.0 -7.05518192121599 -1.0 10.984915914693971 -1.0 -7.056754887684093 0.06270318349080382 10.968151719680066 0.10605936038712221 -7.060210665906681 0.07518204163556622 10.946301376985332 0.13007057360264893 -7.063650952336872 0.09813495500906731 10.920618787412337 0.17384434151191042 19584.43507057724 117.6307856665653 -265.52502649425554 44.460255862138936 19555.63677639008 111.29276645959598 -260.97606875942535 20.034988060319325 19432.79868038697 128.5403062327715 -234.42243575455316 14.011004476870436 19171.891799717883 137.00412441668 -197.9036725222108 9.046576691943857 19587.27565954662 -1.0 6.943304575169212 -1.0 5.24450756056575 -1.0 4.614007315030909 -1.0 19490.228426848822 163.39441468124363 5.422199510827174 0.21503019757637115 7.277124335244632 0.510793065261782 3.0218121945153045 0.0847729175920183 19288.332373204656 190.2768688244221 5.680445247700232 0.18121041732302962 7.858274131013864 0.46289047222520263 6.136119351104163 0.06624740605151065 19026.274441430553 250.15889211834758 5.938991353379473 0.192253122580158 8.446077853499983 0.5205377876751213 6.105634204362012 0.06574084402042672
17 SERPENS_SOUTH_20171109_00012_850 2458066.7054167017 32.0 0.081 0.01362 -0.5012844208597385 4.086718894117783 0.8675013955972329 0.016466635713421406 -6.0 10.0 -5.851993157672979 -1.0 9.810487936348892 -1.0 -5.850718246132175 0.06337852605250789 9.80444674175024 0.11020562823481485 -5.844216388708958 0.07227333516427341 9.794592714488289 0.12826202565331674 -5.836699801408457 0.09160056862004295 9.783595885896062 0.1656144206251526 24213.165406468717 136.49793414418565 -284.43209058375936 51.591370167558395 24197.809366182268 130.55709877578136 -290.45117550129896 23.502964462052496 24060.808055752692 147.55673206279 -261.2337829662175 16.08381101485089 23782.471238446393 154.77026379529073 -222.05288799374438 10.219700110019488 24222.69674005169 -1.0 7.417770840746169 -1.0 5.54712837394139 -1.0 1.5494124954502602 -1.0 24120.234363664997 202.11893502999408 5.72841539800661 0.2528763859554284 7.725885832207028 0.6116976595062358 6.229207806645331 0.08957682920591545 23897.052512824466 209.1510968066483 6.011089178111387 0.18909920399158128 8.334729898756258 0.4898366171445245 6.193235102495552 0.0624142804675026 23630.032728794322 259.39441139998223 8.890778610992072 0.5067266334677656 6.26114014574871 0.1858061181373262 4.587100113894456 0.05812097905706312
18 SERPENS_SOUTH_20180310_00046_850 2458188.1480786987 55.0 0.096 0.01004 3.1171497245879025 3.37210775155828 1.0111327015866804 0.006328401432030196 1.0 -2.0 1.0391625536092874 -1.0 -2.062693247035554 -1.0 1.0439590325514985 0.06721093079061603 -2.0558964918202207 0.1102703548048323 1.0476790343805362 0.07928277548587091 -2.045904349432817 0.13348528556169062 1.0515606196946408 0.10260927512805045 -2.0361941189570985 0.17737538478424053 20378.74166830037 107.24824083815125 -284.7188729353511 40.53602720193351 20336.160860140662 102.0495243558134 -274.38965274283333 18.3710139316582 20199.775381074283 117.95895767450338 -244.40865005014655 12.857628433228125 19924.590337975555 125.73492629480005 -205.94440167975685 8.302455561625361 20373.807740397497 -1.0 5.281820432823977 -1.0 6.722795927623077 -1.0 3.1694221104114417 -1.0 20256.87527401558 184.4962240741943 5.502139360086972 0.24556716771036055 7.091978196261515 0.518820342237811 6.263777751099016 0.10219070659346859 20040.77811198168 212.63224623153172 7.64345886010178 0.46395086006408454 5.776541252184582 0.2059179770462339 1.5000277891531155 0.07907675820013202 19756.647428393826 278.01623618734317 8.240804411427641 0.5243722388280408 6.0467078774583465 0.2174643382968455 1.449377315433602 0.07734427380207953
19 SERPENS_SOUTH_20180425_00018_850 2458234.1183681004 67.0 0.064 0.009814 -1.9411196688888959 1.6594399370789437 1.096139365707085 0.015175214329587981 -11.0 10.0 -10.951652684068222 -1.0 9.951683730964731 -1.0 -10.947528341536412 0.06397419396943214 9.941859888391463 0.10436232303517955 -10.943758707862969 0.07546269329167068 9.927740227412471 0.12649596856043446 -10.9392721288406 0.097907404698621 9.911986422508619 0.16852873889783485 21911.68827765359 107.78789607346208 -263.9145896979683 40.73999217098175 21912.35556662016 105.92836186074923 -272.26702660335053 19.069284609260244 21804.487344936028 124.62812859930276 -249.671585945845 13.584573512632685 21549.167870073405 136.14304990635952 -214.11285423949172 8.989718764782983 21930.24866560285 -1.0 5.533440816466479 -1.0 7.148200580486439 -1.0 6.162751312099221 -1.0 21865.588475035795 149.73609615587728 7.329959930871551 0.42365846295731663 5.635257531647889 0.19553769557040326 1.4250886022189606 0.08223485975482875 21663.170400995587 189.55689962852924 7.888955017385852 0.4123900956068282 5.876083077443934 0.17604203758254086 1.3984536194141928 0.06804958349872445 21394.892640899638 256.04608189192203 8.457226785440682 0.471982804754285 6.116901033468745 0.18884110922256073 4.510586605694263 0.06781053103653305
20 SERPENS_SOUTH_20180614_00028_850 2458283.8475231007 42.0 0.086 0.01071 -1.2175207140439752 0.710468112243378 0.9711021807469474 0.010071609834862308 -5.0 -4.0 -4.986418101021002 -1.0 -3.8628668342012134 -1.0 -4.977846664470746 0.0598628940266542 -3.850790473795655 0.10303647296009387 -4.96537158089717 0.07063834132146019 -3.8342211225194376 0.1237989766123035 -4.949948003414249 0.09192443189314088 -3.814543318348001 0.16438323223376558 23080.23321111135 117.9542709751354 -294.8567076706978 44.58251789465015 23028.21157703978 115.31022355700448 -276.9413165505907 20.758213093803082 22905.78471095271 134.7052044421681 -249.82823049482002 14.682983718286906 22656.624904571665 143.02252517116807 -214.95572223663012 9.443980347478606 23067.79141580288 -1.0 5.553293524684987 -1.0 7.226966460658129 -1.0 6.281016246567655 -1.0 22954.426680002747 164.12678862232693 5.753540771253548 0.21872757734040849 7.676334188411392 0.5125605232632087 6.245702521463807 0.07888171289181692 22767.26327339612 186.54957185329687 5.990828364138288 0.17561897290839615 8.183363827849018 0.4354118162199239 6.204640962089974 0.05990362536745798 22513.568624175183 247.55649333359338 6.2274458427796535 0.18362817095280523 8.73071034990169 0.4823901535028025 6.163219790768242 0.05918136122903338
21 SERPENS_SOUTH_20180910_00013_850 2458371.7216551006 67.0 0.086 0.01119 2.033612915441057 -1.1913283558726206 1.0271787691496335 0.015450825686681947 -8.0 10.0 -8.002402729337831 -1.0 9.94332618333533 -1.0 -8.00543780100719 0.06427940628533099 9.931787327439963 0.10840648118880228 -8.009320607886963 0.07610700756524823 9.913128793858391 0.1317953408935667 -8.01560251709654 0.09809149871168861 9.889907100274172 0.17386869456480514 21998.47627149533 110.30683649908813 -289.85111605956354 41.69206445977007 21969.21620886538 108.60727259915755 -274.9461626604388 19.55154345153539 21826.033981929308 128.6420435630423 -242.85010396251798 14.022093838856902 21566.492049535558 138.03739771026684 -206.29715589253334 9.114805334281511 21997.44538804505 -1.0 5.477010081396772 -1.0 7.105410561099431 -1.0 3.0632038597754025 -1.0 21871.525264019205 190.62467531584485 5.710112667810976 0.2597264815533265 7.578786895036809 0.5984732320610184 6.181336920336734 0.09853065148106406 21669.270409026 197.66207513281722 8.160673923733222 0.47722138898064265 5.9684657296994885 0.1924503747128469 1.435573651219248 0.06795513160176316 21385.46058245369 262.9130409883898 8.81546010020694 0.549225293586844 6.249882873105521 0.20615880327788394 4.54256860880285 0.06752021017047662
