# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
2.849468545170914524e+00 3.903250475539394415e+00 3.409540602038681811e+00 4.813903263975910285e+00 3.872472982961554955e+00 5.601718445911404665e+00 7.212749299550297311e-01 6.172251192755914495e+00 7.987511043901958097e-01 5.572569567182437567e+00 8.583484905723958169e-01 5.130564029406134985e+00 1.881008461970468559e+00 2.090668120521049289e+01 3.948802955740791099e+00 3.093812268818886047e+00 1.628381054256994975e+00 2.993406252261462619e+00 1.234735046371096345e+01 2.210922954792562400e+00 1.649477725376469861e+00 2.380816370339770671e+00 1.109545323623952129e+01 1.868320600356956129e+00
3.093499482953790292e+00 4.379954159835416583e+00 3.600928794063633198e+00 5.185427960512982715e+00 4.022663400069862227e+00 5.889254677537724803e+00 6.966346892530375090e-01 5.961394476554048083e+00 7.629166212852899198e-01 5.322566615387330557e+00 8.127851255839719791e-01 4.858220425274940801e+00 1.816950475371718499e+00 4.417615523491665641e+00 1.881188218170812476e+01 3.140181334350705455e+00 1.602149660477253823e+00 1.429897834916932808e+01 2.774844267708436174e+00 2.308944277147263247e+00 1.627756175715268316e+00 2.496263785561041892e+00 1.164881927054187472e+01 1.970095017423001416e+00
3.098320226071678007e+00 4.270061729818978691e+00 3.658578696363814942e+00 5.152857672253839283e+00 4.120468191006247061e+00 5.920257792564423305e+00 6.289632085948457796e-01 5.382301213724910660e+00 6.983425127948880151e-01 4.872058634941013544e+00 7.522022787629425444e-01 4.496101492083576012e+00 1.791171609290726385e+00 4.563568982900976678e+00 1.680581777951855926e+01 3.486262477559259665e+00 1.600598508326531277e+00 3.249891164886125505e+00 1.200309302058460048e+01 2.552531409252435157e+00 1.632432009454283461e+00 1.105163877845666320e+01 2.667776756089227597e+00 2.164663429708337361e+00
2.874138014722745105e+00 3.891483927290843248e+00 3.389487741014212574e+00 4.706298408329225857e+00 3.814360853346518532e+00 5.414964340699638612e+00 6.182858489410025804e-01 5.290930717559074736e+00 6.986922158164775576e-01 4.874498397350538248e+00 7.636035465842054837e-01 4.564249790462724832e+00 1.859157497367837752e+00 1.978383747275601579e+01 4.377846342681750436e+00 3.558946135308094227e+00 1.579879628356852583e+00 3.209280524561581416e+00 1.161145864852288234e+01 2.444183113158001852e+00 1.572377741149698638e+00 1.018095706096590725e+01 2.514867445644084931e+00 1.997942827094405960e+00
2.838181507352416588e+00 3.987942858250057565e+00 3.340583558174344603e+00 4.773709671524209774e+00 3.757854673896470654e+00 5.459992424349838558e+00 6.223015779755628474e-01 5.325294855307921793e+00 7.060912525751984470e-01 4.926118524805190191e+00 7.743056534408663261e-01 4.628219008214997210e+00 1.925052737419014504e+00 2.119541738157975175e+01 4.620330586653084382e+00 3.601798319810316062e+00 1.609971546220287042e+00 1.333986842941809670e+01 2.947595952614985304e+00 2.437170898616833004e+00 1.588131644329743741e+00 2.503426533004732057e+00 1.035516561302250338e+01 1.973732389746385429e+00
2.657998680359118460e+00 3.655218695949941754e+00 3.175680825723995682e+00 4.471723572892877030e+00 3.609083193797078870e+00 5.186765866861285268e+00 6.645529508944677533e-01 5.686857615765142704e+00 7.451376701918673850e-01 5.198529855337419292e+00 8.102366997666178294e-01 4.842987763522969225e+00 1.927509455020047557e+00 5.005568281070428505e+00 1.970927451406550190e+01 3.396177139665665479e+00 1.580913554386945474e+00 3.131610935693384334e+00 1.181537254053396069e+01 2.273917605340500803e+00 1.553402434558749157e+00 2.365491417143349651e+00 1.005065240268283233e+01 1.842933646531104364e+00
2.852771101385880748e+00 4.110611029435226271e+00 3.368724714185256985e+00 4.945646850863253619e+00 3.799299016898799231e+00 5.668624225770675373e+00 7.601282347211434365e-01 6.504735188508627530e+00 8.256415758198836219e-01 5.760173793308982049e+00 8.734553384006524812e-01 5.220861460377710372e+00 1.846091678046466678e+00 2.600443569366781560e+01 4.065292971568942981e+00 2.885022752935883616e+00 1.572467635340279557e+00 1.591777060082188910e+01 2.716652579730617134e+00 2.074737655948060144e+00 1.575984495157970899e+00 1.204157100443120676e+01 2.418751173937284449e+00 1.760779320825909489e+00
2.700618395996854382e+00 3.895955688714494602e+00 3.241882593641215671e+00 4.768733165637247140e+00 3.698009838529298765e+00 5.527650101105165525e+00 8.942281257702920927e-01 7.652284208592070591e+00 9.580918593840118680e-01 6.684226702822419597e+00 1.002664316744491302e+00 5.993175898331408291e+00 2.000597603133944080e+00 3.011235755582208995e+01 4.014638797649146440e+00 2.726490771715399219e+00 1.670886160821991373e+00 1.689090281078476607e+01 2.615930489594112007e+00 1.936189703387616534e+00 1.672835716262715433e+00 2.287043531644257222e+00 1.248255254593617281e+01 1.649104205035708093e+00
3.071171835712957598e+00 4.227446187983234793e+00 3.601752182850096684e+00 5.072595829802466483e+00 4.041460088828738861e+00 5.810711891763423509e+00 6.773942371628000059e-01 5.796745936201648242e+00 7.489234388939168818e-01 5.224941633549659237e+00 8.042539462752702484e-01 4.807227367075225466e+00 1.860898742430149744e+00 4.734802845954166450e+00 1.926824845464607350e+01 3.381544870093983857e+00 1.620968019227743806e+00 3.253972912796210260e+00 1.296509758705350279e+01 2.417733849393503665e+00 1.639893234207458139e+00 1.158484122014665019e+01 2.630175959877775416e+00 2.035933721650700967e+00
2.867464069413094396e+00 3.906801258701584345e+00 3.421782841937060837e+00 4.805259095007292203e+00 3.881478619708801592e+00 5.584475977682512138e+00 6.773081243691122522e-01 5.796008928679572847e+00 7.528867070643009418e-01 5.252591935113313681e+00 8.117441632533701767e-01 4.851998273377985171e+00 1.846936685138326428e+00 2.021392676923954568e+01 4.056885787439727942e+00 3.216931037948103089e+00 1.596182901629984663e+00 1.342260656707692767e+01 2.745887812521539129e+00 2.291990440670685913e+00 1.612727117419853640e+00 1.066796998574758071e+01 2.466498566861141217e+00 1.929959904374147550e+00
