# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC5_offset_x XC5_Offset_x_err XC5_offset_y XC5_Offset_y_err XC7_offset_x XC7_Offset_x_err XC7_offset_y XC7_Offset_y_err XC9_offset_x XC9_Offset_x_err XC9_offset_y XC9_Offset_y_err XC11_offset_x XC11_Offset_x_err XC11_offset_y XC11_Offset_y_err BA5 BA5_err MA5 MA5_err BA7 BA7_err MA7 MA7_err BA9 BA9_err MA9 MA9_err BA11 BA11_err MA11 MA11_err AC5_amp AC5_amp_err AC5_sig_x AC5_sig_x_err AC5_sig_y AC5_sig_y_err AC5_theta AC5_theta_err AC7_amp AC7_amp_err AC7_sig_x AC7_sig_x_err AC7_sig_y AC7_sig_y_err AC7_theta AC7_theta_err AC9_amp AC9_amp_err AC9_sig_x AC9_sig_x_err AC9_sig_y AC9_sig_y_err AC9_theta AC9_theta_err AC11_amp AC11_amp_err AC11_sig_x AC11_sig_x_err AC11_sig_y AC11_sig_y_err AC11_theta AC11_theta_err
1 OMC23_20151226_00036_850 2457382.8616204 62.0 0.109 0.01162 0.0 0.0 1.0215580205421393 0.011038462943458014 0.0 0.0 0.0 -1.0 0.0 -1.0 0.0 0.12951237867125034 0.0 0.17828424813332697 0.0 0.10025879247270492 0.0 0.1432733341426644 0.0 0.11504571097145434 0.0 0.16971381629851395 73546.86338085977 274.0908380599892 -1129.2106143025223 103.59659673666057 73229.53545482192 336.10438185393696 -1008.0182427744983 60.50570226301743 72757.7720530336 396.28580197439686 -905.0811231150683 43.19549454662615 71728.73508721312 453.72461225801754 -761.8612929624944 29.960080070305033 50471.081923987476 -1.0 13.625393328465181 -1.0 13.184481590131737 -1.0 4.564170939633463 -1.0 56417.62854997635 695.8684046850701 24.020279186516856 554.2073198859905 26.136792804545752 712.0770509291197 1.8274506940079078 200.06765933270478 55738.99438002108 277.10586443672474 30.128918440699596 255.3732896008424 25.72667539970835 156.77971215708664 3.849501833941339 53.107679770253 55547.093872728765 170.98355685792785 32.67291677555766 177.4123381787045 12.678532605814778 10.521070658460417 1.157566719769747 1.6657753746505266
2 OMC23_20160116_00019_850 2457403.7694792002 56.0 0.057 0.009248 0.47724017368344057 -2.37968348386719 1.0057105376499758 0.010068892134468233 -1.0 -4.0 -0.9896220450629585 -1.0 -3.7054487490093777 -1.0 -0.9968763678235177 0.06619108343499291 -3.673789463633028 0.10083492304096899 -1.0040913508169922 0.07768376951681018 -3.631072954019203 0.12003663176030616 -1.0108700023038466 0.09928665033944682 -3.5864472281174926 0.1558800887537063 78078.55736474776 287.71690651508 -1066.855845242824 108.74674984282825 77866.92278057696 310.46052076459694 -985.2708458598557 55.889278604140806 77441.90716136088 373.70111521783207 -891.1056732194213 40.73374433665309 76522.90698115947 423.2578617873962 -763.5210430142829 27.948317133790912 53621.83843803781 -1.0 12.286800689722588 -1.0 12.728690470419233 -1.0 4.247420630916302 -1.0 59818.40763597444 1133.8360124000344 20.190954238144986 330.4082065639603 19.93495876536703 308.6968472628716 5.883805169051698 1052.5765914738715 59131.56887777335 666.7606642348984 38.88075255998818 691.1211788634968 28.642454207920448 263.9676753162947 4.313530428847805 34.317527670350586 58993.79071046631 51.888479556879396 18.629567902035333 36.01548518931977 21.1237123434667 52.49091110792017 5.957803518802841 13.226277032448982
3 OMC23_20160206_00012_850 2457424.6887153015 47.0 0.041 0.01156 1.0974368732480215 -3.8150819696126472 1.0077195789013884 0.006409009339564273 -3.0 -7.0 -2.9305030824941127 -1.0 -6.829117989800295 -1.0 -2.936170150547497 0.06934256406073828 -6.804736906384875 0.1019677489327689 -2.9428987133064197 0.08156190666741123 -6.771389974936852 0.12303225668370334 -2.948418497122134 0.10486733787111001 -6.731259989810184 0.16248990390983942 75268.42983748796 308.3615180121282 -1037.5483022128208 116.54969725236445 75115.68134802593 333.35848978850476 -1002.539585455247 60.01138786906893 74646.33521722846 395.5860874492912 -901.4253602129834 43.11922476363088 73654.72718439497 442.25288204366285 -764.0463693804261 29.20258514398129 51654.67189387087 -1.0 12.891349384056843 -1.0 12.788670567820708 -1.0 2.5378346200075512 -1.0 57797.652543166754 1016.2493487944953 28.39011333377664 722.3656357606508 26.73381464636311 597.9562090775908 0.7692386197042111 474.87047591593955 57102.56625650662 737.894461214626 39.75667101056081 608.1826596368785 35.607006846488744 427.4422444740316 0.8867784846246565 139.24627687355206 56979.89555584149 74.19873503369392 13.127126541529789 12.435931905545743 24.557728477830718 80.11993555672753 5.950499085262834 2.017882618421229
4 OMC23_20160229_00011_850 2457447.669282399 59.0 0.043 0.01236 -0.551694907530692 -1.0194051030144877 0.9114885608337652 0.008765934741099242 -1.0 -4.0 -0.9195150157934222 -1.0 -3.5826813722739246 -1.0 -0.9365116554360782 0.08261075943878109 -3.5702121003581624 0.12759505204527072 -0.9556654534651159 0.0911567396035318 -3.551445689166286 0.14107857711043809 -0.9746505342918681 0.11145567842344259 -3.532964715903347 0.17394966410138601 83739.75393770133 307.50257907965437 -1124.7057764888384 116.22505110644457 83473.65109919183 374.7750615530544 -1007.3402823154827 67.46722073596563 82938.39967720787 438.01722595044254 -887.1874367103588 47.744257206263136 81942.81360289025 499.7184817248461 -749.2467090952043 32.99712043799466 57533.07237565861 -1.0 13.57170974908342 -1.0 14.096170745183118 -1.0 5.5648121264331465 -1.0 64009.92227227098 511.759346661581 24.179721305896837 485.34467169532564 19.29556724208366 245.0228832661857 3.8579845516072524 84.27022952433427 63218.00180875453 286.13367895847335 28.9471101004514 259.29144218039687 25.156395058649856 169.7536753870589 0.6143713140851901 61.13749796561914 63092.52555659953 91.98599619718739 26.081169660008033 92.36171970015248 21.52475128549433 51.855270557721056 4.234998098190573 14.281143706589774
5 OMC23_20160325_00015_850 2457472.735949099 51.0 0.056 0.01094 4.615651125661402 -4.81958625182221 0.9596143497139786 0.007784448383769177 -2.0 9.0 -2.090201924206468 -1.0 8.550926367648572 -1.0 -2.079431131532459 0.07942406357379078 8.485793280385849 0.1150557791224296 -2.0670511498815074 0.09106646432477665 8.40184687259989 0.13186165443145717 -2.054943518244869 0.11530609786945385 8.30453325535234 0.16894967234871178 69309.99412017174 197.48734543547067 -1167.9255068749376 74.64319772309466 69018.89240982228 238.44259358187 -1085.605472281794 42.92457318525706 68416.21033838678 282.79494381948336 -955.874721583955 30.82489254569998 67246.3206506652 353.78202272823125 -793.4200057632943 23.36072911929052 47463.30879399934 -1.0 15.34966879757128 -1.0 15.151876014613338 -1.0 2.6124626185318434 -1.0 53486.96459829298 961.0237484387552 30.471145484118313 1032.5412633855663 27.315280102815564 732.5750890151213 3.3650062074048677 175.74701047742647 52851.45427329395 99.42064048446804 18.933119522208766 57.406342077944714 21.621447119920283 85.82161785228844 5.577410227655207 30.802861602523116 52862.53693156872 11.099744474160179 10.962899768374319 5.7005833867693045 12.503762941855507 8.24530067650409 5.514248313170981 5.227289901438842
6 OMC23_20160422_00011_850 2457500.7114120014 35.0 0.05 0.01136 3.101173376836198 -4.68538926891084 0.9575790080383347 0.00651652163446756 -7.0 7.0 -7.080258573167441 -1.0 6.758027350451584 -1.0 -7.067210077037203 0.07312332336227123 6.704259934407787 0.10873920791309352 -7.052018257615373 0.08420226159288186 6.632451415695812 0.12669096362278345 -7.037416146645171 0.10702182469698533 6.545347711043377 0.1632879393735612 73162.39767962648 205.64459967074777 -1112.868469975002 77.72636073415683 72966.67688602436 263.6689185480806 -1067.5535074224026 47.465829428451336 72439.89901045007 322.2111816927515 -954.4120581832996 35.121296525297055 71368.66433994581 378.34936001799235 -805.9846491734755 24.982944915406748 50157.63813109521 -1.0 12.752801693854142 -1.0 13.02119053774005 -1.0 2.8995642503289787 -1.0 56365.50657263232 296.5240781114386 18.710834160219786 229.81314614784222 17.58062567841312 189.54316981869243 1.139901454602743 164.0116412661233 55618.72383869926 4828.4619718833055 27.954608720255536 291.67989170484896 27.98399707482516 246.03357716317754 1.7717863569205434 4622.982962304235 55427.57484835735 37.494556064592715 10.698564087406403 6.281250076887816 19.87278629148904 38.146037154174806 5.83063724752283 1.4667047978111585
7 OMC23_20160826_00020_850 2457627.149050899 52.0 0.106 0.01442 1.044320862792239 -3.7784555289887582 1.0099971463934483 0.012336424766100298 0.0 -5.0 -0.04342574461480808 -1.0 -4.939462923625399 -1.0 -0.05181632685071236 0.07248678070405087 -4.91163123668062 0.10368892724730279 -0.06195367241224403 0.08535395649304359 -4.873584138387173 0.12599245613317472 -0.07245893345583454 0.10960434529021308 -4.829308559801717 0.16676175469498986 70531.11239626842 293.3923961145128 -1046.9096240970691 110.89191515713479 70449.20292445966 313.72925637710046 -1026.8705532837635 56.47772295834982 69975.13687191803 375.055293806837 -925.1070724467323 40.88134975745246 68889.65631261964 426.34502608616185 -773.453631413927 28.152167149022567 48377.5847528766 -1.0 12.045217994629832 -1.0 12.114971823819431 -1.0 1.610902030397689 -1.0 54367.69433160394 2462.59989252829 24.414234825533537 596.4359102707073 24.271378233613888 564.6558477330431 3.0237416311599503 2284.4728327977623 53699.028318714554 336.3683832433324 28.21654483088708 198.36843597497042 31.795662292666318 287.9881935449895 5.567992153818594 78.07501247058288 53551.424642257 19.325226641991456 15.403370936162236 17.802305971459855 12.99038511183299 10.87039153130709 4.211137391302714 5.5688094830837045
8 OMC23_20161126_00052_850 2457718.9526851997 63.0 0.062 0.008352 0.4525208988064875 -0.4908831733329374 1.1100753344746055 0.008608570397056642 1.0 1.0 1.142504591572532 -1.0 1.0199244775162981 -1.0 1.136068957463607 0.0737840418874321 1.0316795023630618 0.10223033597911402 1.1276336309254873 0.08559501128290134 1.0398913956020692 0.12277671890219737 1.1183814616635175 0.1088679426639147 1.0462042620468708 0.1608838503523256 75501.75884354266 280.3544691502019 -1157.3195168334687 105.96402598497978 75191.11764654028 354.1139049908464 -1042.105620725065 63.747789003666036 74682.3159209642 417.60464089343344 -930.2704624297498 45.519266614553615 73615.04625543996 477.2138155128817 -782.2940570797094 31.51110534386189 51812.245612309795 -1.0 11.98148278941544 -1.0 12.46334476207405 -1.0 4.174392888009159 -1.0 57959.663422599435 315.56517214285185 20.173911043802015 333.09124461445913 17.829762228417184 228.78697241802928 1.3212958413525016 79.2409762771925 57226.35773030289 624.1658706104599 34.17851468386607 367.58306911722826 38.24803384218446 524.8321522286363 5.4792040205686305 125.41628532834343 57052.1617371362 335.7530551096558 11.47468211925763 7.7920701332015785 40.36727979504389 336.77938956135904 2.72636050498199 1.2626789944360985
9 OMC23_20170206_00021_850 2457790.731446799 60.0 0.115 0.01159 -0.47525025267452026 -2.807297831781333 1.0162574634523651 0.005906064644995517 0.0 -2.0 -0.01623016257821064 -1.0 -1.9825789270088308 -1.0 -0.0196339078600829 0.06769365311112333 -1.9723185838082031 0.0945452707115123 -0.023558788860526647 0.08084094473253715 -1.9565144862125976 0.11596093215142268 -0.02731997915114448 0.1045098539227363 -1.937420535656912 0.1541126291499109 73210.80438334205 241.08730204217693 -1127.033297267992 91.1224400614649 72913.6347159312 282.19215987505873 -1008.6807233183563 50.80039249726788 72429.93745272107 343.714028062641 -901.5323704491781 37.46512585512294 71429.00392229467 401.7857347293815 -762.8161510519576 26.530482575761635 50240.20854864573 -1.0 13.301526486731854 -1.0 13.704032506514679 -1.0 5.992663800425319 -1.0 56189.986491608055 2015.5933394924084 26.806406270456954 631.3341959936569 27.193164936443953 696.0966038050883 4.180877298536977 1717.8113554359563 55505.32682491703 296.0456360226981 26.87255415256443 177.57928622087974 29.948442184375274 246.7242551719539 5.409494198655594 79.641094267456 55302.7827351064 99.85381165335477 11.889538574265334 8.71155432138606 27.55012239604126 105.28592695636934 2.7136285654420504 1.558267546199453
10 OMC23_20170318_00012_850 2457830.6846528016 64.0 0.102 0.0115 3.158122988996289 -2.6219241336988204 0.9542825264973365 0.004370162969735039 -10.0 5.0 -10.093267537305508 -1.0 4.894186805514721 -1.0 -10.099422420164416 0.07132189183453684 4.8668508785723645 0.10315384889202009 -10.108087922728004 0.08347681184031164 4.829485197383946 0.12351876970166241 -10.119460619343812 0.10659559918337232 4.780831521667665 0.16102018666212678 74632.95483689451 223.64649719630748 -1101.2049494787573 84.53043307555413 74410.27963953173 301.493016279016 -1034.172885468731 54.274946848175006 73910.32886281858 361.45516116032184 -925.2560706456165 39.398925049346914 72870.92946946266 423.01612495321 -781.1347585131156 27.93235531174676 51195.623953327566 -1.0 13.550758693685546 -1.0 13.235406262288329 -1.0 0.9747510448345977 -1.0 57352.06342952999 1021.364965084955 25.839397424495747 547.3767374833109 25.02145634567327 488.3345409469125 2.4992334951069566 719.183353487026 56631.374904411896 546.4467595251341 33.61518997837412 464.7491698161191 35.55639051310025 557.6993926549679 6.190300931080742 146.42294682673761 56449.198560435034 23.38399120309615 16.6048829655905 22.65254461311487 12.783399396389706 10.583758283457374 4.215769063183842 3.886086983777235
