# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
9.280191875546801583e+00 1.353793924137555837e+00 1.088202059308062886e+01 1.578326938260214751e+00 1.247842228317903590e+01 1.805922694989216648e+00 8.109320916343700780e-01 3.202097221060324461e+00 8.529919600596210794e-01 2.836356338925839715e+00 8.967340504434022641e-01 2.600069410319248764e+00 3.069282711101908312e+00 4.847504537287352200e+00 7.325152329368801674e+00 7.758659187630319032e+00 2.742062256526617059e+00 3.522494451538728200e+00 5.413637685427027613e+00 4.779968845454074966e+00 2.730173581464564680e+00 3.110889418699268383e+00 4.644738809608793595e+00 4.376359392746571153e+00
9.620901077447218341e+00 1.407172034428079366e+00 1.126966765763411082e+01 1.637971309091247329e+00 1.295175641210890660e+01 1.877440013228431903e+00 7.687822854145315299e-01 3.035661856721996177e+00 8.434766238389399540e-01 2.804716089346948049e+00 8.802729360389430768e-01 2.552340621588345737e+00 2.774098611851513407e+00 7.317699229797907101e+00 4.393488702354674480e+00 6.556714330752688724e+00 2.471679859027851034e+00 5.132942886349294298e+00 3.287545172219724421e+00 4.045861266240743603e+00 2.477176018331578966e+00 4.411960255149811161e+00 2.906354386379475407e+00 3.669899841776180782e+00
9.864466801781231808e+00 1.427951804240932931e+00 1.162894591867889105e+01 1.670536075156320299e+00 1.339603089646978162e+01 1.921480357614991474e+00 8.036759598317708697e-01 3.173445189988811865e+00 8.699501949272168133e-01 2.892745635879660604e+00 9.128722493377332547e-01 2.646861931634822085e+00 2.649214326611949222e+00 4.218032366417085122e+00 7.191305482049537012e+00 5.595312954551077134e+00 2.423361173788050049e+00 3.157140152396991528e+00 5.352466056067879840e+00 3.621297160145151128e+00 2.425880536642370355e+00 2.803243748969515003e+00 4.560041416714506468e+00 3.346906805580566857e+00
9.327095157905548106e+00 1.385891064384822347e+00 1.093278281695465104e+01 1.611074648159110279e+00 1.267089709768760564e+01 1.859629869661558521e+00 7.664283597128506154e-01 3.026366998911125261e+00 8.445007406810528527e-01 2.808121484823761449e+00 8.836412453078685836e-01 2.562106992319153953e+00 2.787833860800459362e+00 4.467637773557819436e+00 7.083220953719547630e+00 6.695065981231415719e+00 2.447054899322148813e+00 4.947712233543459348e+00 3.214510495934524315e+00 4.052633620351770993e+00 2.453886151245924907e+00 4.242226839615418577e+00 2.832321176757261583e+00 3.658722594143197338e+00
9.586323002810152261e+00 1.415104509731234028e+00 1.140510395209052596e+01 1.662697573126075579e+00 1.308908552129092229e+01 1.902746536427504020e+00 7.668815118040098744e-01 3.028156352476019997e+00 8.441321939203244584e-01 2.806895990985658340e+00 8.862124124271039127e-01 2.569562065316188804e+00 2.593217576337551566e+00 7.182028975778477431e+00 4.173731543174362457e+00 5.861156154127355578e+00 2.309756426321622147e+00 4.995360575017178562e+00 3.113222194325854453e+00 3.630686190543996883e+00 2.300187311748530750e+00 4.217532587824513790e+00 2.721444463698802441e+00 3.297794227763068520e+00
9.296271414043308923e+00 1.328945246137572145e+00 1.138978034794726035e+01 1.623771910798330387e+00 1.311672603345177635e+01 1.870010433497334201e+00 9.831167815974835023e-01 3.881996425019737629e+00 1.040254073250371114e+00 3.459037602008396828e+00 1.067609971475885766e+00 3.095522060607173387e+00 3.639200778674679171e+00 5.490484170950471032e+00 9.349384746223321940e+00 7.195654079213530174e+00 3.260756677981987206e+00 4.045682565055435553e+00 6.877864442874159323e+00 4.558425291914351085e+00 3.147368933094121690e+00 3.460667252320870357e+00 5.682097629345491008e+00 4.025255683829474407e+00
9.334240900400356367e+00 1.369980922396859313e+00 1.024458182945967621e+01 1.485581881592199727e+00 1.119970030169259267e+01 1.612187803268572139e+00 1.551123298269486694e+00 6.124862549444616278e+00 1.454148516641149191e+00 4.835313395597396813e+00 1.376823305538121378e+00 3.992082319950141844e+00 5.830044076549280696e+00 1.361137702265305727e+01 8.008235976700680325e+00 1.129167567113390014e+01 4.889491713090047931e+00 5.742357844892575613e+00 9.471438428100883655e+00 6.701544979666794077e+00 4.321464958567575287e+00 7.015108878972073470e+00 4.476621448568442574e+00 5.235943447005158902e+00
9.077658954139678826e+00 1.286774735722826080e+00 1.100543535461954647e+01 1.560616070486486429e+00 1.260186800500649795e+01 1.786503370241447008e+00 9.553300381469312930e-01 3.772275972060550764e+00 1.017339233712958979e+00 3.382841500528099843e+00 1.027620431859920247e+00 2.979572887605463460e+00 3.394720101467088025e+00 8.594927393209578881e+00 4.894873958660664215e+00 6.692725448682905309e+00 3.027886421284513130e+00 3.674378752466284759e+00 6.167034136654486964e+00 4.284935987892127152e+00 2.965607721579081701e+00 3.211790429062879593e+00 5.181676071934691485e+00 3.884633503741248717e+00
1.018026785716558891e+01 1.453962817272003161e+00 1.192543564485952423e+01 1.695995744056581822e+00 1.352883254689280434e+01 1.927997090786940593e+00 8.047085890229412897e-01 3.177522730221927549e+00 8.732501233903934290e-01 2.903718519454511426e+00 9.069066555064876356e-01 2.629564764166595126e+00 2.960905641252766340e+00 7.972719883685273956e+00 4.714301029132515808e+00 6.674418482625775084e+00 2.646173587157872209e+00 5.643814975230159625e+00 3.553991206566529115e+00 4.194442574039477734e+00 2.632269903323903648e+00 4.792122209982736081e+00 3.128902346307417481e+00 3.886228427915007444e+00
9.878586037728741331e+00 1.438808630312597758e+00 1.159545997423705366e+01 1.681305710115789775e+00 1.324783616490916671e+01 1.914840384940379447e+00 8.054347018756395915e-01 3.180389849846323447e+00 8.593878110817130267e-01 2.857623751519593469e+00 9.066514834038551518e-01 2.628824912097403654e+00 2.777492508176465869e+00 7.419961136470005769e+00 4.377190838638020054e+00 6.333275333651328332e+00 2.546230240795564814e+00 5.388144982116601867e+00 3.427083228513863045e+00 4.153582226342159345e+00 2.528238728259918133e+00 4.584374208239365700e+00 3.018041169182305694e+00 3.801853176190584715e+00
1.062319239683420591e+01 1.498879528278681761e+00 1.240465788833025940e+01 1.741111569629539835e+00 1.395523109685226082e+01 1.959036992310490444e+00 9.035131574216379580e-01 3.567668581070895684e+00 9.614606459399549498e-01 3.197034847476016406e+00 1.002083001561871578e+00 2.905527404907573885e+00 2.996978035998020484e+00 4.773586934809735283e+00 8.684431930148390322e+00 5.588833316340180879e+00 2.733234500932838262e+00 6.338902901771155562e+00 3.609856015279567565e+00 3.607926045451172126e+00 2.690035454463421960e+00 5.297415882190062320e+00 3.122154094790338785e+00 3.245900693748806631e+00
9.516556979770127711e+00 1.352063600048128755e+00 1.149944055163364354e+01 1.624411712590102752e+00 1.331028945846876077e+01 1.882231120530697410e+00 8.844077302355223269e-01 3.492227731473122709e+00 9.528277511393696830e-01 3.168328895478956575e+00 9.882341233176855644e-01 2.865372755029292229e+00 2.953086126402680200e+00 4.524428202163263357e+00 7.874386407191538595e+00 5.825723287696717101e+00 2.683364602943667077e+00 3.400485408841052326e+00 5.947975488098668606e+00 3.716690763417687560e+00 2.708916244290878073e+00 3.073111228511042459e+00 5.185023619874190359e+00 3.458669753358447618e+00
9.454440510992871083e+00 1.379423827292671545e+00 1.143441810068663678e+01 1.660672078249969097e+00 1.304080459493045829e+01 1.894915411565252228e+00 8.107760305192582839e-01 3.201480970659335235e+00 8.620099573596644582e-01 2.866342880592462894e+00 8.898618491543162090e-01 2.580143565429967811e+00 2.672300207906742386e+00 7.530251955068985481e+00 4.305867221752885499e+00 6.093036537453881962e+00 2.413405605004113497e+00 5.403564927892551495e+00 3.330480799743370302e+00 3.874732388662484261e+00 2.447074951301102530e+00 4.725085380294472337e+00 3.022185190758384987e+00 3.607232734282217468e+00
9.723998126159049349e+00 1.360050982071726366e+00 1.162866384245723950e+01 1.622888534488557966e+00 1.346996783770514838e+01 1.886758684539773023e+00 8.871394295614839498e-01 3.503014287693529738e+00 9.308439910948864693e-01 3.095228767435125317e+00 9.842286604672054739e-01 2.853758953762802975e+00 2.782232394913485507e+00 8.265759680489214389e+00 4.285405447685535663e+00 5.119519196945599759e+00 2.559170232493060748e+00 5.971865408030565092e+00 3.383763750053445651e+00 3.437300194694272726e+00 2.549076680970619346e+00 5.048454888211642455e+00 3.011945751613522848e+00 3.237952837911422410e+00
