# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC_11_off_x XC_11_Off_x_err XC_11_off_y XC_11_Off_y_err XC_13_off_x XC_13_Off_x_err XC_13_off_y XC_13_Off_y_err XC_15_off_x XC_15_Off_x_err XC_15_off_y XC_15_Off_y_err BA_5 BA_5_err MA_5 MA_5_err BA_6 BA_6_err MA_6 MA_6_err BA_7 BA_7_err MA_7 MA_7_err AC_11_amp AC_11_amp_err AC_11_sig_x AC_11_sig_x_err AC_11_sig_y AC_11_sig_y_err AC_11_theta AC_11_theta_err AC_13_amp AC_13_amp_err AC_13_sig_x AC_13_sig_x_err AC_13_sig_y AC_13_sig_y_err AC_13_theta AC_13_theta_err AC_15_amp AC_15_amp_err AC_15_sig_x AC_15_sig_x_err AC_15_sig_y AC_15_sig_y_err AC_15_theta AC_15_theta_err 
1 SERPENS_MAIN_20160202_00054_850 2457421.218263902 45.0 0.091 0.01223 0.0 0.0 0.9606916925620986 0.007591913936993416 0.0 0.0 0.0 0.3626685058609787 0.0 0.41578483465997806 0.0 0.4895972406355606 0.0 0.5626685858904426 0.0 0.5227841100541722 0.0 0.5346788221023546 29948.90002699215 149.7527984307068 -421.61855558201677 9.888389742272102 29262.14859650918 168.50493334979117 -356.6841434811344 8.055090444469469 28456.17623291573 184.4705431170917 -299.4685440965178 6.705294489932672 28564.018356996152 749.6132586541434 5.708927937495187 0.34559289170056395 6.538832227439472 0.5003862521724962 3.3927461983631515 0.28680082140868624 28141.5811675071 736.8104435484762 5.95846841105124 0.2981336626518039 6.798304939568499 0.42190214053478403 0.24298504985614014 0.24504627716290342 27571.03489781814 791.5047830166766 6.26388878750721 0.30160281495422586 7.130031426211497 0.4190090860672637 3.3864425626731833 0.2427573964460041
2 SERPENS_MAIN_20160223_00050_850 2457442.166574098 49.0 0.05 0.01112 0.8290726594239165 0.6277716107075393 1.0207988128578933 0.007806258514795058 0.0 0.0 0.02330472002751094 0.5103045419725134 0.20617977422301692 0.5240142430454304 -0.018834919869277655 0.3084634920809888 0.17849002583741935 0.3522185137871772 -0.04275568411748054 0.2680844874024426 0.16369523532927133 0.3199359367531605 29471.25346668987 159.25678986957084 -425.8260697372695 10.515951651216806 28764.8696139961 175.61902577420605 -359.0088473155081 8.395167495072192 27933.303948728004 190.55647411674985 -300.0095012903995 6.926511070182579 28099.160042685 761.523352942539 6.448059483440166 0.4841282844675108 5.60805789999619 0.3342380938864778 5.060974345251419 0.30045336003479467 27654.28497309676 758.8873071980735 6.709044358018025 0.41728013769775385 5.869698133117539 0.2965886407777165 5.045888452447619 0.2624648601501232 27052.968287540734 820.0304181497345 7.054014823956449 0.42174366924458473 6.189294945787364 0.30585294067370666 5.041160806303232 0.26194622136346213
3 SERPENS_MAIN_20160317_00051_850 2457465.1380439997 57.0 0.04 0.01212 -1.8283114356948285 1.0244901497816095 0.9404651920834283 0.013879800381690937 3.0 3.0 3.1904447017435302 0.5522479656332188 2.931069752887339 0.5639435705390362 3.0968021308883067 0.3696959732391247 2.919572942108715 0.3804414430859798 3.0809646266990285 0.3084215587865754 2.930354133414113 0.3259501527558074 31692.179692392983 193.7573659249099 -410.9787152903303 12.79407371675963 31087.603705344376 195.52255593397365 -354.1298441811331 9.346621656578339 30354.469757052433 199.01918778547696 -302.13898787888957 7.234121170594306 30270.460452534502 748.1163899375407 7.057131846609903 0.5259094756029745 5.87050590777899 0.32798921105226925 5.257253061414965 0.25974018104024293 29931.01922110963 714.8507784023689 6.105009467999932 0.27379022818199616 7.218727305023244 0.41261241355458494 0.5212958743195779 0.2194722780351838 29427.427368292818 760.1734030755687 6.39227160712436 0.2725248847349508 7.49164519097168 0.39511236745601463 0.5056116249897871 0.21427553850984937
4 SERPENS_MAIN_20160415_00046_850 2457494.0362153016 50.0 0.04 0.01044 0.6881463501211558 1.186929790692804 1.103520335867204 0.008767480763218795 1.0 0.0 1.0267347263103943 0.4355101323129735 -0.06708592423066762 0.45772951979567966 1.0044692749610817 0.3487630850919212 -0.06402927466962183 0.3487580650139117 0.9857371562724779 0.307355723244874 -0.06622056819506383 0.3525027525873698 28040.717999786746 133.34014784120833 -442.88656024733393 8.804639067987804 27240.25838298007 161.87884732046177 -367.03989103713207 7.738341728708299 26317.639296561163 185.83453985950814 -301.5105934192816 6.754874158128118 26703.189758806908 805.0311732826975 5.500496349378817 0.359564000366692 5.849468688603177 0.423222930673362 0.2884857312058247 0.6694479585524101 26167.596161328 824.0864484403302 5.770353301657888 0.3312556026153397 6.18129693726448 0.3949159484626314 3.413835276925198 0.5285954692026064 25508.57527818004 883.1592360073724 6.088040315974621 0.34018736077068307 6.56413306447609 0.4091747003761616 3.416432005013405 0.47894088053267087
5 SERPENS_MAIN_20160521_00039_850 2457529.884687498 35.0 0.077 0.01387 -0.10942762745627804 2.358288132877626 0.9796250535474303 0.007272257206328289 -2.0 -2.0 -1.7870452951430593 0.44632939507678265 -1.9352446136122126 0.4964366119242348 -1.8577940673810645 0.33082751146163086 -1.9392822718949105 0.3486936256785519 -1.9118295117182242 0.2830266513512551 -1.9326311130671172 0.3365942984839777 29795.788203699594 161.02322275512415 -435.5937466100307 10.632591779687523 29077.871379577493 179.97042991427975 -367.52326577183544 8.603178888628637 28236.183329948897 195.79264508548232 -307.8359659968617 7.116839986346254 28434.446544121438 755.8954942678024 5.521654804420584 0.3249983548876681 6.419161719949779 0.4915686552066365 0.17291021599536194 0.240242317023848 27997.800577372156 755.8097803891588 6.65892734185866 0.418889878351252 5.770987150140404 0.2867030229609466 1.7450659302053353 0.21678500248451846 27397.456191339257 822.9278991755302 6.980229986767828 0.42165111495251667 6.08263712993726 0.29677448396135997 1.7536088617215384 0.2251913621281615
6 SERPENS_MAIN_20160722_00023_850 2457591.9213426 61.0 0.096 0.01196 0.8765548024598708 0.013147137775781914 0.9788458924873453 0.010333127885845216 -5.0 17.0 -5.216338258466465 0.4221766326274671 16.541628622763454 0.5115005301595094 -5.228710182814723 0.32787976836340516 16.532994413162783 0.36202008911775835 -5.235658122043105 0.2924312360809957 16.500584977198116 0.3578513734245668 28851.957704778102 164.86702747140086 -429.18009746997416 10.886403844700087 28089.138026600085 186.62417400003295 -356.8639809055609 8.921249778200394 27230.13292333875 201.6539015199601 -295.8999000620985 7.32988997453896 27453.927787363125 790.6252828843375 5.4985403822775405 0.3520721754055439 6.437624492406149 0.5458924014226781 0.01884868569126546 0.2360306223835856 26961.674208391683 797.3861215999618 5.781262550894151 0.3182545226824048 6.737948713804392 0.48090618339270275 0.036799726235359896 0.21440570418337215 26335.35709734615 850.106613475804 6.114483805828377 0.32527713243578626 7.11134225105092 0.482657782619341 0.052043942936592744 0.21481173908681375
7 SERPENS_MAIN_20160827_00012_850 2457627.7081480995 63.0 0.087 0.0111 0.2698288312022604 0.943130803429959 1.0015163020974538 0.00798446477970723 3.0 7.0 2.8789224391253754 0.4639987166768007 6.840759951686266 0.488855723017443 2.847471878058684 0.32170142106840194 6.860010944613123 0.34333616474392237 2.830834698346507 0.29334306555003564 6.867313517937333 0.3390692101879017 28573.39271806899 133.1136415311232 -442.68125716536446 8.789682538587163 27771.864039797547 163.17814122324035 -366.74188908375095 7.800452157825611 26864.808162167144 185.59594906692215 -302.374599895781 6.74620165492494 27186.706621826244 811.9734646952884 5.5588784202305535 0.37068168202828106 5.977830735878461 0.45123942877342926 0.2182804934196214 0.549029422960824 26661.069976945757 827.0970512460303 6.29995355849141 0.4125646454545581 5.8314810243779585 0.33736653059084076 1.7929296824813674 0.45952587861391986 25995.395730445045 887.501139565331 6.1632436157425605 0.34683007841320335 6.685137689182245 0.42494450281615764 0.23851731805421375 0.4372910785196431
8 SERPENS_MAIN_20160929_00012_850 2457660.7166781984 63.0 0.094 0.01248 0.08273847222418224 2.1596232682284278 0.9521702916497568 0.009485366962850055 -4.0 16.0 -3.8686628415544533 0.433239092091589 15.824250801438325 0.45341261453670434 -3.908667113928516 0.31753443977848783 15.833521265416778 0.3482709938275755 -3.935450471757264 0.29282461338187965 15.821949853371393 0.34992945640436934 29472.776743851715 159.03752719747888 -455.37119095631374 10.501473503886292 28644.612729871966 185.55317165221018 -376.9047525997883 8.870052349348345 27714.991269600923 204.02886043704314 -310.90752022753816 7.4162170186570435 28046.377436287556 835.8623146217084 5.437942061032394 0.3547267308704278 6.156170619934272 0.49977378637474185 0.05092801401333447 0.30020376109897556 27512.28381402805 847.140044174293 5.721919394616007 0.3235839430232355 6.460037537262675 0.4473526929220205 0.0726444474306195 0.27465382253157283 26833.550091325014 907.8355759919195 6.060798560636752 0.33441086362061695 6.832086986984925 0.4554310346554584 0.09289760379073284 0.278710623413979
9 SERPENS_MAIN_20170222_00070_850 2457807.154189799 45.0 0.097 0.01019 -1.8660984574919857 -1.283481323871083 1.0623664268473898 0.013887387990152444 -1.0 1.0 -0.9861868941906664 0.45011938442795413 0.8890784870212087 0.4608161191401715 -0.9953855475909847 0.29957898634684466 0.9160627680125515 0.3433871437758768 -1.004726896731711 0.29030435125664705 0.9333548748357998 0.3376178665625124 30903.77249481509 140.32659329186478 -452.39074321134046 9.265964036468723 30130.08881977453 167.49842063373768 -378.9669943776941 8.006975785765752 29233.605271782657 189.9466824145537 -315.34750526029575 6.904345878999251 29455.357186881287 803.0607103050619 5.66852555476995 0.36059198667570974 6.264610492326335 0.47573703937463224 3.244135034645494 0.3599325787072707 28963.44183736038 802.8386862355426 5.929719142151664 0.3174797037909946 6.560762062987681 0.41626957318654007 0.1165866707361862 0.30995970808430945 28314.845644487777 865.4854583196561 6.927552873388764 0.42304993117975104 6.250674284387513 0.3242434052733326 4.84648670706258 0.3043536262813745
10 SERPENS_MAIN_20170320_00056_850 2457833.0768286996 41.0 0.066 0.01058 -0.39570036862533875 3.4748776448866225 1.0165037951879832 0.00750315395636542 -1.0 -1.0 -0.803130709366144 0.48625003664142996 -1.2005917468100904 0.49819766239757524 -0.8474143596760655 0.33942923953731197 -1.1771414154533772 0.3596088947804216 -0.8849513549255903 0.2485775005273605 -1.1778748523038303 0.30802344741892035 31335.222215799662 198.17951979461193 -446.8892341731048 13.086074650618395 30610.076597144507 211.6952960162937 -378.1381710394827 10.119731844224557 29756.548018727335 221.97233916017046 -317.6302818225775 8.06844205118928 29911.972555159835 779.9241887488809 5.493133303790625 0.3129369271298381 6.706187432677766 0.541778327684891 3.332313651626537 0.18455396589260847 29468.74670615065 779.486141828945 6.928770941776463 0.4550285467193616 5.7518737978776695 0.2774702696357592 4.899295345911028 0.16814806348218775 28847.68498650293 851.7923154941655 6.074789383655843 0.2898200497140506 7.246968218926576 0.45574487507724226 0.1895781586520089 0.17684930365730042
