# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
1.783064606883659664e+01 1.811673877019075007e+01 3.484324048606696422e+00 4.945113981172742257e+00 3.898141906020954117e+00 5.646090122457285254e+00 6.842246705227379433e-01 5.855287669592623701e+00 7.503004473534617969e-01 5.234605120111207377e+00 8.013563291408022371e-01 4.789963925880210027e+00 1.868567127229241231e+00 5.166310848557540858e+00 2.283192338886910022e+01 3.419637539867556697e+00 1.584113508405953663e+00 1.605048123463747700e+01 3.026238921731663201e+00 2.388003637216001174e+00 1.561679677261148314e+00 2.707896922522523564e+00 1.180526509105001942e+01 2.053668751952509197e+00
2.708110758246663963e+01 2.324858939351982912e+01 3.221570808211875026e+00 4.616843634171910793e+00 3.598802484699323401e+00 5.234323794242786043e+00 7.314140185867319399e-01 6.259112786773632031e+00 8.102238280062391551e-01 5.652671265417011703e+00 8.722587459667563436e-01 5.213770386950685953e+00 1.945315479510786538e+00 5.188801797980904240e+00 2.421849564718383618e+01 3.294983194758614786e+00 1.550565396182886690e+00 3.065580996741240405e+00 1.352819083416431667e+01 2.133290007024726265e+00 1.503384461300119268e+00 1.126679291116671955e+01 2.211371369489566696e+00 1.789615953359576572e+00
2.122514186096449507e+01 1.953446821429132996e+01 1.851303418912264931e+01 1.705925993485569947e+01 1.427251047819196650e+01 1.389785803150129517e+01 6.591236468031540507e-01 5.640484461190321319e+00 7.321297773286347121e-01 5.107834211411437231e+00 7.894099064057346071e-01 4.718556323479852210e+00 1.848094856996234769e+00 2.203814422324594346e+01 4.268286494985726875e+00 3.469010445579733037e+00 1.580558774596852567e+00 3.214405481115022223e+00 1.271975390181659726e+01 2.417010897893610011e+00 1.581521596873754154e+00 2.648474693917763911e+00 1.074195998267839869e+01 2.100199807628299276e+00
1.962793630723876603e+01 2.039467471784546859e+01 3.507879112762241736e+00 4.980374023134595873e+00 3.968055337081613398e+00 5.748076306425206283e+00 7.421049844726382849e-01 6.350601360039102694e+00 8.058702271337980783e-01 5.622297570058631067e+00 8.529064128584794569e-01 5.098095308885988608e+00 1.857641214879480307e+00 4.755920181422683690e+00 2.260005338105292694e+01 3.211196799778635036e+00 1.602203120195929475e+00 3.176651018395867165e+00 1.464010025684375549e+01 2.291319836110739860e+00 1.618244969608747752e+00 1.322839731469217206e+01 2.462179868081643797e+00 2.034758416552977955e+00
2.728940763854271534e+00 3.852468038454941013e+00 3.239226991985236115e+00 4.668714001725230212e+00 3.652145608697317414e+00 5.343024084271844387e+00 7.116593863147178123e-01 6.090061599722885077e+00 7.817724502116752960e-01 5.454175101682013249e+00 8.361090772349119016e-01 4.997692228314453367e+00 1.901225212523306451e+00 2.597793687814209918e+01 4.382019157805800091e+00 3.237832559491399920e+00 1.566701883531219641e+00 1.495169946149945694e+01 2.830728098137863746e+00 2.207940847448530253e+00 1.530933095963744606e+00 2.490373157430277651e+00 1.069619708485289955e+01 1.886825161680035334e+00
2.905849629022128067e+00 4.028855310828957315e+00 3.422708892308338857e+00 4.873150085580612689e+00 1.430972766158945575e+01 1.393762827115309832e+01 6.472984403105505047e-01 5.539289556049673102e+00 7.119107336812231512e-01 4.966772443673660220e+00 7.630155812944698912e-01 4.560788888833450905e+00 1.834117005413930412e+00 5.529649676189054119e+00 2.459746542273287417e+01 3.540688606554757811e+00 1.526383792711493603e+00 3.487797518260148610e+00 1.513315163851650880e+01 2.416308465578151043e+00 1.480901715740571056e+00 1.296348130984645053e+01 2.545496331880698015e+00 2.037510037207264979e+00
2.587425283627815986e+00 3.763754528711884539e+00 3.000335461450934105e+00 4.461000579972085767e+00 3.316017776761495561e+00 4.998338935626665425e+00 7.587202204882873557e-01 6.492787096773988686e+00 8.308184973257323191e-01 5.796353710229226408e+00 8.868371953696175813e-01 5.300910460190232598e+00 1.984927864175168422e+00 4.029136571027287061e+01 5.080487038015988333e+00 3.170218221231480005e+00 1.512423289458466602e+00 3.251116973855933789e+00 1.691303162487178113e+01 1.996665960945927853e+00 1.383379336655212732e+00 1.244391359587795165e+01 2.173424182660888881e+00 1.591515640208130966e+00
2.619482543838013555e+01 2.274683680807747876e+01 3.528835521324027891e+00 4.969609459366998827e+00 1.667977158716928443e+01 1.467284450788877770e+01 7.525479109638225639e-01 6.439967215588667138e+00 8.227573708011346465e-01 5.740113805554087456e+00 8.753039938714765045e-01 5.231972840077601106e+00 1.940435472009830686e+00 2.448398706651940415e+01 4.157624168718892399e+00 3.285461351048114320e+00 1.674502809433622730e+00 1.552161859276694500e+01 2.877651241414849181e+00 2.333674685540449101e+00 1.690140072236010704e+00 2.666321579162494348e+00 1.182397081079418832e+01 2.064534917946059700e+00
2.196037952252401837e+01 1.983495639007229983e+01 3.337824369625656651e+00 4.813080420105974255e+00 3.791449900099450154e+00 5.555754578441764124e+00 7.844655465828924701e-01 6.713104040206653522e+00 8.492166625507462374e-01 5.924711732037000189e+00 8.963417855777247034e-01 5.357722428326818331e+00 1.900050038573503741e+00 2.622207316307632752e+01 4.019123459565473233e+00 3.029155800523840369e+00 1.614877047116752173e+00 3.019119356121605868e+00 1.407621328250844073e+01 2.150985371230413001e+00 1.617425344053537550e+00 2.494304334181706828e+00 1.143837991607536786e+01 1.903218137184974790e+00
2.978297908547472339e+00 4.154686144652888657e+00 3.526260850147561854e+00 5.033607311297588538e+00 3.979794806048771783e+00 5.778826696370427562e+00 7.106882281071268403e-01 6.081750818876240139e+00 7.748219261499091903e-01 5.405683578995720495e+00 8.222045791778457291e-01 4.914580618943211299e+00 1.835424162873980691e+00 4.990862292457038052e+00 2.362371906315154035e+01 3.308610098719519943e+00 1.570482779496164660e+00 1.674114707579125394e+01 2.975696126133442920e+00 2.339686622691165230e+00 1.574984074299466297e+00 2.734923110652290656e+00 1.251327571453603404e+01 2.063139137748069452e+00
2.222848362568229774e+01 2.025865493751183521e+01 1.543035778309883632e+01 1.613507642971982747e+01 3.956223917910395294e+00 5.625854962172004647e+00 6.644180366877809885e-01 5.685791214900130619e+00 7.349526336248592973e-01 5.127528296034841837e+00 7.907051335570668416e-01 4.726298290572279903e+00 1.839524334221373847e+00 2.233071533963127564e+01 4.292864468021400093e+00 3.580144071321323729e+00 1.572913593351777495e+00 1.424238568025449680e+01 2.913473370219744840e+00 2.469137843554697120e+00 1.581119795514085435e+00 1.181462580199786316e+01 2.471279249280891488e+00 2.142226568200553682e+00
2.165525416333440489e+01 2.378964199910328858e+01 3.237073794772266755e+00 4.726346535629534884e+00 3.635642187287197125e+00 5.390576382134821820e+00 6.787009699670712992e-01 5.808018411160765559e+00 7.490840377421860152e-01 5.226118626146127433e+00 8.043295694964197606e-01 4.807735943827743164e+00 1.802550937979520151e+00 5.199230971074973340e+00 2.537601495917511230e+01 3.204691504450257966e+00 1.467300208626173497e+00 1.644061683689487907e+01 2.871021552054078718e+00 2.144601608669420845e+00 1.418001425000557258e+00 2.483793351100804347e+00 1.152685276072086751e+01 1.806106957239580035e+00
2.815655809161645706e+00 3.901708706108939051e+00 3.371147502024753884e+00 4.794471999020300856e+00 3.815767320261309603e+00 5.528553377011139247e+00 6.758307095212267024e-01 5.783455855106243604e+00 7.425186907713628992e-01 5.180314298436603515e+00 7.935783368995131815e-01 4.743472351319847569e+00 1.800200887385996928e+00 4.882254048432849380e+00 2.130378778179585098e+01 3.292050350105053091e+00 1.530670089048423277e+00 3.181486597047211706e+00 1.362588053398936871e+01 2.309351051046601988e+00 1.521418762324360019e+00 1.211212119858913105e+01 2.405535104888385955e+00 2.008932735982186912e+00
