# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC_11_off_x XC_11_Off_x_err XC_11_off_y XC_11_Off_y_err XC_13_off_x XC_13_Off_x_err XC_13_off_y XC_13_Off_y_err XC_15_off_x XC_15_Off_x_err XC_15_off_y XC_15_Off_y_err BA_5 BA_5_err MA_5 MA_5_err BA_6 BA_6_err MA_6 MA_6_err BA_7 BA_7_err MA_7 MA_7_err AC_11_amp AC_11_amp_err AC_11_sig_x AC_11_sig_x_err AC_11_sig_y AC_11_sig_y_err AC_11_theta AC_11_theta_err AC_13_amp AC_13_amp_err AC_13_sig_x AC_13_sig_x_err AC_13_sig_y AC_13_sig_y_err AC_13_theta AC_13_theta_err AC_15_amp AC_15_amp_err AC_15_sig_x AC_15_sig_x_err AC_15_sig_y AC_15_sig_y_err AC_15_theta AC_15_theta_err 
1 IC348_20151222_00019_850 2457378.7284605987 54.0 0.064 0.01182 0.0 0.0 1.007665695363056 0.015136111838139033 0.0 0.0 0.0 0.6594243774700238 0.0 0.5731769325171365 0.0 0.5303002714162133 0.0 0.4637315613361447 0.0 0.46950712843829223 0.0 0.4154962889493409 2170.515377742341 21.826976477700615 -34.245002529875215 1.441266231449694 2102.808191143727 21.63343050700598 -28.063855714811563 1.0341491798316054 2055.8899651875126 19.170470637000417 -24.800235016921683 0.6968248039813416 2079.143691155053 88.30465619014396 5.11617638006924 0.406551270560534 6.134698913146216 0.6391611554209837 1.100777686878625 0.3498621538740649 2061.5505404601677 72.66077925017218 5.221220493194713 0.2825946987337931 6.24847421649254 0.42634022409260797 1.0761482518366616 0.24023658416893343 2029.544471526042 72.44401176271033 5.392862853475838 0.2603046402696647 6.45999201837853 0.3798542492107199 1.0462809581159673 0.21261546861012223
2 IC348_20160115_00022_850 2457402.826018501 66.0 0.072 0.009275 2.658641363014307 0.9132131999490412 1.035233469181242 0.00804343432367687 -6.0 6.0 -6.007192022242464 0.09087039138883826 6.027537799731846 0.0734701226639543 -5.9833789541742135 0.11058159271096159 6.039872469783717 0.09021568158711674 -5.96228343639703 0.12611374303365208 6.053675916339159 0.10413809386536296 2000.3707913040687 17.417227498659436 -31.414804233079032 1.1500842428840359 1952.9108284780168 17.201591979811173 -27.008731540856566 0.8222927124353456 1894.0963584120805 17.34186043234888 -22.785774727594895 0.6303569057264545 1926.5624439639055 57.22190287235867 4.964617938657915 0.2682251418923466 6.17034826746962 0.46681263548583146 4.3223034315621724 0.1914704429534707 1907.0026266996986 49.8161758941952 5.102994976084738 0.2015350438269571 6.33850216198765 0.33736313093072146 4.308692279418924 0.14028249597951445 1888.2175229242907 46.17766193741624 6.475042069145642 0.26962373012751906 5.201815346811365 0.16742621919220227 5.85773961237191 0.11322100407857474
3 IC348_20160205_00018_850 2457423.7676156983 67.0 0.037 0.0129 2.3521606140109976 4.049147843757623 0.9585252929018787 0.014201337906007838 -8.0 6.0 -8.000841018592581 0.0858196259520793 5.903864154778773 0.07042034713386788 -7.979454030841396 0.09931334705597734 5.920836356787191 0.08199392100648416 -7.968898477299263 0.11352159423543691 5.938350428990873 0.09467381991872839 2292.454588791277 26.48194439810901 -34.30579390908358 1.7486403479875139 2245.27883208983 23.15025788850351 -30.12800558628229 1.1066585243351568 2179.5872211700043 21.761306633622603 -25.368229579531956 0.7909987482437361 2214.405809864705 95.26379761099862 5.101248432939377 0.41379488781424745 6.191688709910966 0.6781576271432134 4.305896260076929 0.32169939940774445 2185.6213804179392 79.63530173273902 5.27040906269914 0.3012982942430479 6.468472904004026 0.4915042943868458 4.288625775157281 0.21670603533289584 2172.8060876800578 67.8515188646732 6.5424320138381855 0.3510640106322527 5.324266331132397 0.22375730106144073 5.8431832828177175 0.1576195898977334
4 IC348_20160226_00020_850 2457444.7896065004 44.0 0.054 0.01206 2.8278901815670507 3.9827849026082163 0.9591239240279751 0.013335190300611564 -3.0 13.0 -3.1521389623576113 0.09333773530200028 13.137885625439395 0.07868577838655898 -3.131963835166431 0.10852433328829923 13.135177525239385 0.0917002268312095 -3.113174250839222 0.12459549450336153 13.13332023688369 0.10621096271706909 2076.272036321309 17.198075402610815 -34.22667606018014 1.1356133136335056 2015.1915634620793 17.404705761018082 -28.519277395011645 0.8320022196595959 1955.956777529931 17.14659959406428 -24.34032812880729 0.6232593893139373 1990.647078688799 66.60055782369687 5.907462459059183 0.44898093347284757 4.987579226540121 0.2984773681566579 5.761030477296901 0.28936671329570246 1969.3385318916007 58.12306331981648 6.087963556888196 0.33172263923350354 5.089284190532894 0.22283656789956513 5.756328035529252 0.19745762217495008 1940.9400571078274 56.07967134738895 5.223976203352206 0.19757408314902788 6.302617341748024 0.289381858793008 1.0329736520969517 0.1607735737258987
5 IC348_20160318_00027_850 2457465.7467245013 39.0 0.048 0.01117 5.346806617099271 0.7814110806299368 0.9346644184181988 0.017217902750496884 -1.0 14.0 -0.9616375496428873 0.08307561234477721 13.96824905995311 0.07412706774929097 -0.9442275598354115 0.10217167796998122 13.988188699987518 0.09113751901216197 -0.9248024357715678 0.11899786311835303 14.006393494417608 0.10632977222640164 2166.604106033277 15.43471823045468 -34.08240833989568 1.0191763345789575 2112.439222612517 15.361025766693574 -28.937982524470538 0.7343075874980497 2048.608868588199 16.00237949373631 -24.40581429431422 0.5816682956390152 2079.42738403575 63.62957666401823 5.198647383230351 0.29423617142532354 5.969395810445789 0.4061900288384499 0.8873560674470546 0.35567988695119473 2060.682992745517 55.455558738516295 5.286867843838379 0.2170530812358749 6.139541676538582 0.29871933757738206 4.036781489017791 0.23271208891728618 2037.9901049528087 51.83415726853216 5.388129031959955 0.18293719274366346 6.31898621971248 0.24965870910414484 0.906001539395362 0.17576837033034984
6 IC348_20160417_00009_850 2457495.6792708 35.0 0.036 0.01157 2.9824114826342885 4.2648744612091605 0.9153823738458757 0.0045376634548740255 -2.0 14.0 -1.9572421116086502 0.09618304677053975 13.826911679383585 0.07740270554802818 -1.936214839912168 0.10949531192382884 13.816643106364666 0.08920046270173643 -1.9116138397317854 0.12028604742262398 13.806230555216956 0.09954787431283241 2149.423175804626 19.407587266870642 -32.69518886800245 1.2815105285424397 2095.064345868663 18.99249191153414 -27.53866896201483 0.9079036155849344 2030.905318638232 19.037629915105438 -22.974597539244435 0.6919961973079314 2055.6818066564133 72.64160317633961 5.209883935619889 0.3574645641097514 6.444125681932816 0.6178151961850085 1.1596299685143325 0.2526420706469174 2037.5120185268988 61.55892906303095 5.33606359387139 0.2567471737581849 6.580395445839815 0.4248348572446161 1.1425686582211885 0.17952313215726878 2017.3750134410946 56.00064806095005 5.4566108749981135 0.20904442005909155 6.7232896551816 0.33215382965206786 4.266302875729313 0.1429576514807648
7 IC348_20160826_00040_850 2457627.2984954007 39.0 0.082 0.01497 4.374097812829757 -0.6364816648087412 0.9593314527765541 0.017476109515085676 -2.0 15.0 -2.1324431448494465 0.10552377493620332 15.069001192448013 0.08418286916012155 -2.11304550246723 0.12101274038537047 15.084277271945695 0.0981066744921347 -2.098774377970358 0.1332558365472607 15.098947999046601 0.10944408875934586 1979.6117498717342 28.54864164610503 -34.107078054811566 1.8851073131795963 1910.2125667921646 25.462118589987067 -27.699054623782246 1.2171730730032153 1851.4085706122692 22.668047887002057 -23.554840665202267 0.8239577583321672 1897.7518177022177 109.41636136511671 5.869444107073216 0.7908431114111196 4.782092004810735 0.47493258934491245 2.7335965935946884 0.37440994157312246 1870.4923947729533 92.94852989597769 6.079092517296483 0.5729106476750484 4.927269781934386 0.3539318355801014 2.7064280933759295 0.2663553665308499 1840.2872038351895 86.04571172584423 6.303117426339398 0.48103311576004626 5.0835652977212975 0.3054366595723124 2.6946963043653804 0.21627151257711152
8 IC348_20161126_00022_850 2457718.7500693984 40.0 0.049 0.009727 4.673272001758877 0.09634955897865893 1.2118067787257623 0.030727039702483104 2.0 -2.0 1.6788620769401916 0.09985892927490192 -2.275850817865404 0.08062711372609953 1.6736521402595486 0.11572001967689359 -2.257469215744976 0.09485872202639055 1.6699363841445916 0.13367163857357936 -2.2404660656341093 0.1111887625413885 1819.8731140325378 15.720607865745142 -32.087849478657304 1.0380540343034887 1763.401425704614 16.399244749193393 -26.74851704125485 0.7839378753962876 1701.8160857641392 16.816088962893218 -22.374547303158767 0.6112457086362146 1751.3842248932528 53.97392430548968 5.701189280439586 0.39463428426672875 4.672315474902241 0.241101876304955 5.891998853923915 0.1967938748608912 1729.6831913008616 49.43660745473929 5.885549023159456 0.30712587587797746 4.7902216521390795 0.1922365697816648 5.871263331408736 0.14895861505511324 1702.5426425791818 49.61400220455435 6.097097227967409 0.27847841493818687 4.923525457684655 0.17910870600817586 5.841374716040554 0.13068007835663187
9 IC348_20170209_00028_850 2457793.8217592984 46.0 0.089 0.01224 3.0589107372645903 4.018197914165 1.0182665947594571 0.024943223387598162 -4.0 13.0 -3.9755498013034867 0.09909585491144692 12.929480385548288 0.0842876567223319 -3.9356168700940373 0.11008709035162491 12.926034219829631 0.09470759712010267 -3.900753558144345 0.12479584030829136 12.91966457979953 0.10817750897189304 2407.2447303983276 22.036277275576722 -38.09857833759568 1.4550866492754853 2344.009572907309 21.481781994225184 -32.201669970680555 1.0268998775695408 2273.517333572661 21.166952256285192 -27.212728712196025 0.7693946397029395 2309.323440801297 84.81312296124554 5.076076235877772 0.3362533576241129 6.116312737429956 0.5217408355232594 0.9348911273835405 0.31272962171251745 2287.478953737857 74.6522257388127 6.283100111373466 0.3849675642184815 5.166948589783935 0.2520952948279318 5.654054936320557 0.21330610085650764 2257.2048230713835 69.94745053302815 5.28161471115972 0.21527276272046322 6.506062663510752 0.32492766723340094 4.071842955568203 0.16364562691764709
10 IC348_20170320_00019_850 2457832.726423599 43.0 0.086 0.01141 4.3869227943236195 4.506460496000955 0.9668831674482631 0.004334836306396235 -2.0 14.0 -2.0132215983098263 0.09946938276729599 14.058067465128204 0.07784018935950288 -1.9856957061222715 0.11861576514999034 14.059536901336884 0.09432739959648143 -1.9579579903541457 0.13182381147164357 14.0625586292864 0.10684911686775944 1982.1139793091238 19.361153168177683 -33.77224737588145 1.2784444040629326 1921.9256951614607 19.504471861215936 -28.113214628191656 0.9323779463741662 1859.0783896095377 19.224560885428964 -23.660649745753556 0.6987909230389145 1903.3718513013062 61.603070678157664 4.72800098864546 0.2604873659284949 6.001522023941105 0.47473205900403775 1.188352241341132 0.1791003485882505 1880.7169899184119 55.2914095203627 6.153982070060397 0.3535210514247065 4.86562253637595 0.2045657784288071 2.74145645169871 0.13846506726112362 1853.9107649058005 53.28261582061394 5.008273917991917 0.1827202249526047 6.334974751036803 0.3018159488714042 4.293163509605309 0.11962223416446802
