# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
5.283542294541653028e+00 3.956938764447984092e+00 4.794168538790702705e+00 3.581250108296413881e+00 4.692526507197212204e+00 3.496572044977080296e+00 7.092723631634320069e-01 2.638381446990327728e+00 8.508323731746918472e-01 2.659897109526943915e+00 9.237946680767765706e-01 2.546568163173749788e+00 3.286663625425439328e+00 5.412220318544703090e+00 7.902393193524151371e+00 7.530637629976388858e+00 3.232012200900872934e+00 4.528096192990768820e+00 6.320549924190187241e+00 6.143611318284025735e+00 3.382348842966677260e+00 4.132830517423093042e+00 5.858311739886186587e+00 6.932613961570854855e+00
1.972988296410478348e+00 1.474372744678204006e+00 2.481828972398341104e+00 1.843874802107731137e+00 2.985706556906755793e+00 2.211058891751449984e+00 5.760031143437021051e-01 2.142640836848542563e+00 6.979374186141703573e-01 2.181912438880271754e+00 8.123525126341929470e-01 2.239362378201333215e+00 2.810363241552881419e+00 6.641522062587143616e+00 4.902264458974332051e+00 8.443523331723239878e+00 2.768615648254136641e+00 4.061751468351921801e+00 5.321901748314062708e+00 6.619653507901393397e+00 3.006080360167878052e+00 5.110394770148857013e+00 3.832776160857615633e+00 7.506146837334886079e+00
1.960392669168957047e+00 1.441683936913736197e+00 2.493611633321691112e+00 1.827928222773743450e+00 3.005398439685530221e+00 2.203482157326025259e+00 5.650667032720608773e-01 2.101959113707232429e+00 6.951366404058220150e-01 2.173156552106549011e+00 8.205750507329572230e-01 2.262028973266679621e+00 3.008712993169756267e+00 5.264719511425340670e+00 6.535838579513031377e+00 1.221846283442793002e+01 2.926971422390798772e+00 4.300585400512084711e+00 5.275524412583088463e+00 8.802499610235180683e+00 3.169523097749053608e+00 4.024547342656656035e+00 5.142510008538132560e+00 9.386449642126445170e+00
2.126328773123864035e+00 1.574543614583361339e+00 2.564325610613629181e+00 1.911414003196455713e+00 2.984635098970545464e+00 2.229744036730109791e+00 6.653914966519179908e-01 2.475151521529928900e+00 7.865976195059517506e-01 2.459084544123224081e+00 8.901909074293047341e-01 2.453934725882698675e+00 3.174770564127763706e+00 8.432969559133738358e+00 5.823327409233932883e+00 8.173503682502609280e+00 3.051392725375959625e+00 6.853504134442961693e+00 4.618776127275888932e+00 6.090553066992494102e+00 3.114154735991815137e+00 6.008494775969644763e+00 4.180267137115517784e+00 6.462083733783454242e+00
2.026961714565975736e+00 1.541463043613314765e+00 2.520122102865717473e+00 1.901801060815134115e+00 2.989445051542414244e+00 2.247475624367120783e+00 6.839612205078475782e-01 2.544227957213183622e+00 8.103450731443979649e-01 2.533324551265540681e+00 8.961245508504084301e-01 2.470291650581391885e+00 3.141464024630295171e+00 5.339928891514751363e+00 7.831673335442476791e+00 7.319413274638352007e+00 3.039365632340314427e+00 4.378095556871554273e+00 6.125225651081313671e+00 5.878767404458727697e+00 3.209661857956112030e+00 4.018188951592501112e+00 5.728926213728843919e+00 6.609575536411019137e+00
1.778019065190752146e+00 1.513706329133360562e+00 2.147604905555611676e+00 1.805263969043953365e+00 2.497467000783221369e+00 2.074826777547060797e+00 1.107997189126661119e+00 4.121574957632899938e+00 1.158274970354745692e+00 3.621033183216577189e+00 1.226776840412812764e+00 3.381780553857206773e+00 3.517424793121847415e+00 5.570096032858008250e+00 1.238700177562695615e+01 3.900430507702826954e+00 3.085370736804044167e+00 3.995684559934271185e+00 8.062412132523524733e+00 2.841806257334794861e+00 3.116906391160437995e+00 3.422900325298614543e+00 6.713903216552131070e+00 3.152790514228059227e+00
1.735078781165937389e+00 1.346815938997676154e+00 2.240468193385367623e+00 1.722472071024782059e+00 2.742495028552501601e+00 2.094929437098357550e+00 7.094236548218117999e-01 2.638944223138488088e+00 8.195336639824938318e-01 2.562050162198994840e+00 8.995013618017180246e-01 2.479600292629982494e+00 2.863645195159751466e+00 4.639113433734933345e+00 7.195252697782756890e+00 5.869493607804954216e+00 2.714797151629967598e+00 3.677285891852676514e+00 5.401663296674836801e+00 4.550953610413386308e+00 2.943154517082700927e+00 5.094118566341951038e+00 3.469617308014184331e+00 5.323301950626790457e+00
1.787131919020969795e+00 1.437969503964553253e+00 2.263773763391597527e+00 1.796800121799870364e+00 2.715565395601883036e+00 2.131112765026973666e+00 8.896248437451433899e-01 3.309264284525047728e+00 9.787651909075623102e-01 3.059844455048628564e+00 1.051828311691708429e+00 2.899510653488058587e+00 3.166331617851276370e+00 4.738578256259687649e+00 8.410402799178969602e+00 4.605759581188792140e+00 2.962146268453190068e+00 3.715657185724695388e+00 6.105710007831285147e+00 3.656396874965909927e+00 3.158156466936754558e+00 3.430557072803959606e+00 5.580641267358087632e+00 4.327839384051413774e+00
1.975010428355610026e+00 1.501279482021687040e+00 2.478161244273819008e+00 1.880240136517397742e+00 2.956726964800006741e+00 2.238665161060128916e+00 6.424399172125971891e-01 2.389775293341381168e+00 7.546297215766187838e-01 2.359145568199375376e+00 8.626710444022090973e-01 2.378072421474533904e+00 2.869731792832425299e+00 5.001847914884003821e+00 7.356836312231560093e+00 6.796341211534921989e+00 2.830254185110976817e+00 4.161316840731025479e+00 5.928990753018521076e+00 5.370024736743862270e+00 3.011052415978444419e+00 3.825617362648889852e+00 5.583171183272503058e+00 5.996434205843956811e+00
1.993723250972678107e+00 1.474357337685809899e+00 2.531715726545847200e+00 1.862020202811881076e+00 3.043058605364536096e+00 2.233298010316260296e+00 5.912985684291888200e-01 2.199537508733434787e+00 6.992850937118239019e-01 2.186125582742772799e+00 8.142260335544651007e-01 2.244527013609663335e+00 2.954269912160425893e+00 5.262643700471987707e+00 6.588217985202438065e+00 1.181117208981449451e+01 2.958993998507286616e+00 5.660692993664638628e+00 4.388603810406131345e+00 9.181476566269994422e+00 3.144088478674612830e+00 5.250691185001548078e+00 4.162094670995633017e+00 9.863479959756835669e+00
